scaffold_id	structure	bms	sk_struct	idx	closest_order	bucket_id	embedded_hs_coordinates	Dim_1	Dim_2
scaffold.164022	O=C(Nc1n[nH]c2nc3ccccc3cc12)c1ccccn1	O=C(Nc1n[nH]c2nc3ccccc3cc12)c1ccccn1	21 2 3 4 0 6 4 0 5 0 0 0 5 6 0 0 1 5 0 1 0 2 1 0 1 0 3 2 1 7 1 7	367	25013	29478	100;183	100	183
scaffold.151984	C(=Nc1ccc2ncccc2c1)c1csc2cncnc12	C(=Nc1ccc2ncccc2c1)c1csc2cncnc12	21 2 3 4 0 6 4 0 5 0 1 0 4 5 0 1 0 4 0 0 0 1 2 0 0 0 3 1 1 3 0 3	368	25014	29479	101;183	101	183
scaffold.134903	c1ccc2nc(CSc3nc4ccccc4[nH]3)ncc2c1	c1ccc2nc(CSc3nc4ccccc4[nH]3)ncc2c1	21 2 3 4 0 6 4 0 5 0 1 0 4 5 0 1 0 4 0 0 0 4 3 0 0 0 2 3 0 5 0 5	369	25015	29481	102;182	102	182
scaffold.131403	c1ccc(CSc2nnc3c(n2)[nH]c2ccccc23)cc1	c1ccc(CSc2nnc3c(n2)[nH]c2ccccc23)cc1	21 2 3 4 0 6 4 0 5 0 1 0 4 5 0 1 0 4 0 1 0 4 2 0 0 0 3 2 2 6 0 6	370	25016	29482	102;183	102	183
scaffold.136428	c1ccc(CSc2n[nH]c3c4ccccc4nc-3n2)cc1	c1ccc(CSc2n[nH]c3c4ccccc4nc-3n2)cc1	21 2 3 4 0 6 4 0 5 0 1 0 4 5 0 1 0 4 0 1 0 4 2 0 0 0 3 2 2 6 0 6	371	25016	29482	102;183	102	183
scaffold.152009	c1ccc2nc(CCc3nc4ccccn4n3)ccc2c1	c1ccc2nc(CCc3nc4ccccn4n3)ccc2c1	21 2 3 4 0 6 4 0 6 0 0 0 6 4 0 0 0 4 0 1 0 2 0 0 0 0 2 3 0 5 0 5	372	25018	29484	103;182	103	182
scaffold.137507	c1ccc(CCn2c3ccccc3c3nncnc32)cc1	c1ccc(CCn2c3ccccc3c3nncnc32)cc1	21 2 3 4 0 6 4 0 6 0 0 0 6 4 0 0 0 4 0 1 0 2 2 0 0 0 5 0 5 6 0 6	373	25019	29485	103;181	103	181
scaffold.131273	C(=C/c1nc2ccccc2n2cnnc12)\c1ccccc1	C(=C/c1nc2ccccc2n2cnnc12)\c1ccccc1	21 2 3 4 0 6 4 0 6 0 0 0 6 4 0 0 0 4 0 1 0 2 3 0 0 0 4 1 3 4 0 4	374	25020	29486	102;181	102	181
scaffold.139346	C(=C/c1nnc2c3ccccc3cnn12)\c1ccccc1	C(=C/c1nnc2c3ccccc3cnn12)\c1ccccc1	21 2 3 4 0 6 4 0 6 0 0 0 6 4 0 0 0 4 0 2 0 2 0 0 0 0 4 0 3 4 0 4	375	25021	29488	103;180	103	180
scaffold.131278	c1ccc(COc2cc3nncn3c3ccccc23)cc1	c1ccc(COc2cc3nncn3c3ccccc23)cc1	21 2 3 4 0 6 4 0 6 0 0 1 5 4 0 0 1 3 0 1 0 2 0 0 0 0 4 1 3 5 0 5	376	25022	29489	103;179	103	179
scaffold.136212	c1ccc(CSc2nnc3ccc4ccccc4n23)cc1	c1ccc(CSc2nnc3ccc4ccccc4n23)cc1	21 2 3 4 0 6 4 0 6 0 1 0 5 4 0 1 0 3 0 1 0 4 0 0 0 0 4 0 4 5 0 5	377	25023	29490	103;178	103	178
scaffold.139600	C(=N/n1ccc2nc3ccccc3nc21)\c1ccccn1	C(=N/n1ccc2nc3ccccc3nc21)\c1ccccn1	21 2 3 4 0 6 4 0 7 0 0 0 7 5 0 0 0 5 0 1 0 1 3 0 1 0 3 2 1 6 0 6	378	25024	29491	102;178	102	178
scaffold.152287	C(=C/c1nc2cnccn2n1)\c1ccc2ccccc2n1	C(=C/c1nc2cnccn2n1)\c1ccc2ccccc2n1	21 2 3 4 0 6 4 0 7 0 0 0 7 5 0 0 0 5 0 1 0 2 3 0 0 0 2 3 0 4 0 4	379	25025	29492	102;179	102	179
scaffold.151867	c1ccc2nc(CCc3nc4cnccn4n3)ccc2c1	c1ccc2nc(CCc3nc4cnccn4n3)ccc2c1	21 2 3 4 0 6 4 0 7 0 0 0 7 5 0 0 0 5 0 1 0 2 3 0 0 0 2 3 0 5 0 5	380	25026	29494	100;179	100	179
scaffold.134544	c1ccc(CNc2nc3ccccc3n3cnnc23)cc1	c1ccc(CNc2nc3ccccc3n3cnnc23)cc1	21 2 3 4 0 6 4 0 7 0 0 0 7 5 0 0 0 5 0 1 0 3 5 0 0 0 4 1 3 5 0 5	381	25027	29495	100;178	100	178
scaffold.142738	c1ccc(CNc2ccc3[nH+]nc4ccnn4c3c2)cc1	c1ccc(CNc2ccc3[nH+]nc4ccnn4c3c2)cc1	21 2 3 4 0 6 4 0 7 0 0 0 7 5 0 0 0 5 0 2 0 1 1 0 0 0 3 1 2 6 0 6	382	25028	29496	101;178	101	178
scaffold.142860	c1ccc(COc2cccc3c2cnc2ncnn23)cc1	c1ccc(COc2cccc3c2cnc2ncnn23)cc1	21 2 3 4 0 6 4 0 7 0 0 1 6 5 0 0 1 4 0 1 0 4 0 0 0 0 4 0 3 4 0 4	383	25029	29497	101;177	101	177
scaffold.132394	c1ccc(COc2ccc3[nH+]nc4ccnn4c3c2)cc1	c1ccc(COc2ccc3[nH+]nc4ccnn4c3c2)cc1	21 2 3 4 0 6 4 0 7 0 0 1 6 5 0 0 1 4 0 2 0 1 1 0 0 0 3 1 2 6 0 6	384	25030	29498	100;177	100	177
scaffold.231822	N=C1c2ccccc2-c2ccc(NS(=O)(=O)c3ccccc3)cc21	N=C1c2ccccc2-c2ccc(NS(=O)(=O)c3ccccc3)cc21	21 2 3 4 0 6 4 0 7 0 6 0 1 5 0 1 2 2 0 1 0 0 0 2 2 0 3 1 2 6 3 6	385	25031	29499	100;176	100	176
scaffold.135262	c1ccc(CNc2nc3ccccc3n3nnnc23)cc1	c1ccc(CNc2nc3ccccc3n3nnnc23)cc1	21 2 3 4 0 6 4 0 8 0 0 0 8 6 0 0 0 6 0 3 2 2 5 0 0 0 4 1 3 5 0 5	386	25032	29501	102;176	102	176
scaffold.150807	c1coc(-c2c[nH]c(CCc3nc4ccccn4n3)n2)c1	c1coc(-c2c[nH]c(CCc3nc4ccccn4n3)n2)c1	21 2 3 4 0 6 4 0 8 0 0 1 7 6 0 0 1 5 0 1 0 3 2 0 0 0 2 3 0 5 0 5	387	25033	29502	102;177	102	177
scaffold.132593	c1cc(COc2ccc3[nH+]nc4ccnn4c3c2)ccn1	c1cc(COc2ccc3[nH+]nc4ccnn4c3c2)ccn1	21 2 3 4 0 6 4 0 8 0 0 1 7 6 0 0 1 5 0 2 0 1 1 0 0 0 3 1 2 6 0 6	388	25034	29503	103;177	103	177
scaffold.126642	c1ccc(COc2nn3cnnc3c3ccccc23)nc1	c1ccc(COc2nn3cnnc3c3ccccc23)nc1	21 2 3 4 0 6 4 0 8 0 0 1 7 6 0 0 1 5 0 2 0 3 1 0 0 0 4 1 3 5 0 5	389	25035	29504	103;176	103	176
scaffold.150802	c1csc(-c2c[nH]c(CCc3cn4cccnc4n3)n2)c1	c1csc(-c2c[nH]c(CCc3cn4cccnc4n3)n2)c1	21 2 3 4 0 6 4 0 8 0 1 0 7 6 0 1 0 5 0 0 0 4 3 0 0 0 2 3 0 5 0 5	390	25036	29505	104;176	104	176
scaffold.150808	c1ccn2nc(CCc3nc(-c4ccsc4)c[nH]3)nc2c1	c1ccn2nc(CCc3nc(-c4ccsc4)c[nH]3)nc2c1	21 2 3 4 0 6 4 0 8 0 1 0 7 6 0 1 0 5 0 1 0 3 1 0 0 0 2 3 0 5 0 5	391	25037	29506	105;176	105	176
scaffold.150805	c1csc(-c2c[nH]c(CCc3nc4ccccn4n3)n2)c1	c1csc(-c2c[nH]c(CCc3nc4ccccn4n3)n2)c1	21 2 3 4 0 6 4 0 8 0 1 0 7 6 0 1 0 5 0 1 0 3 2 0 0 0 2 3 0 5 0 5	392	25038	29508	104;177	104	177
scaffold.186534	O=S(=O)(Nc1ccc2[nH]ccc2c1)c1ccc2ccccc2c1	O=S(=O)(Nc1ccc2[nH]ccc2c1)c1ccc2ccccc2c1	21 2 3 4 0 6 4 0 8 0 6 0 2 5 0 1 2 2 0 1 0 0 0 2 2 0 2 2 0 5 2 5	393	25039	29509	104;178	104	178
scaffold.186533	O=S(=O)(Nc1ccc2[nH]ccc2c1)c1cccc2ccccc12	O=S(=O)(Nc1ccc2[nH]ccc2c1)c1cccc2ccccc12	21 2 3 4 0 6 4 0 8 0 6 0 2 5 0 1 2 2 0 1 0 0 0 2 2 0 3 1 1 3 2 3	394	25040	29510	104;179	104	179
scaffold.187513	O=S(=O)(Nc1ccc2[nH]c3ccccc3c2c1)c1ccccc1	O=S(=O)(Nc1ccc2[nH]c3ccccc3c2c1)c1ccccc1	21 2 3 4 0 6 4 0 8 0 6 0 2 5 0 1 2 2 0 1 0 0 0 2 2 0 3 2 2 7 2 7	395	25041	29511	105;179	105	179
scaffold.187512	O=S(=O)(Nc1ccccc1)c1ccc2[nH]c3ccccc3c2c1	O=S(=O)(Nc1ccccc1)c1ccc2[nH]c3ccccc3c2c1	21 2 3 4 0 6 4 0 8 0 6 0 2 5 0 1 2 2 0 1 0 0 0 2 2 0 3 2 2 7 2 7	396	25041	29511	105;179	105	179
scaffold.192931	O=S(=O)(Nc1cc2ccoc2c2ccccc12)c1ccccc1	O=S(=O)(Nc1cc2ccoc2c2ccccc12)c1ccccc1	21 2 3 4 0 6 4 0 8 0 6 1 1 5 0 1 3 1 0 1 0 0 0 2 2 0 4 1 3 5 2 5	397	25043	29514	106;179	106	179
scaffold.188089	O=S(=O)(Oc1c2ccccc2cc2sccc12)c1ccccc1	O=S(=O)(Oc1c2ccccc2cc2sccc12)c1ccccc1	21 2 3 4 0 6 4 0 8 0 7 1 0 5 0 2 3 0 0 1 0 0 0 2 2 0 4 1 3 5 2 5	398	25044	29515	107;179	107	179
scaffold.150813	c1ccn2nc(CCc3nc(-c4cncs4)c[nH]3)nc2c1	c1ccn2nc(CCc3nc(-c4cncs4)c[nH]3)nc2c1	21 2 3 4 0 6 4 0 9 0 1 0 8 7 0 1 0 6 0 1 0 4 3 0 0 0 2 3 0 5 0 5	399	25045	29516	107;178	107	178
scaffold.135376	c1ccc(OCc2nn3c(-c4ccco4)nnc3s2)cc1	c1ccc(OCc2nn3c(-c4ccco4)nnc3s2)cc1	21 2 3 4 0 6 4 0 9 0 1 2 6 7 0 1 2 4 0 2 0 5 4 0 0 0 3 2 2 6 0 6	400	25046	29517	107;177	107	177
scaffold.192247	O=S(=O)(Nc1ccc2[nH]c3ccncc3c2c1)c1ccccc1	O=S(=O)(Nc1ccc2[nH]c3ccncc3c2c1)c1ccccc1	21 2 3 4 0 6 4 0 9 0 6 0 3 6 0 1 2 3 0 1 0 0 0 2 2 0 3 2 2 7 2 7	401	25047	29518	106;177	106	177
scaffold.189278	O=S(=O)(Nc1ccccc1)c1ccc2[nH]c3ccncc3c2c1	O=S(=O)(Nc1ccccc1)c1ccc2[nH]c3ccncc3c2c1	21 2 3 4 0 6 4 0 9 0 6 0 3 6 0 1 2 3 0 1 0 0 0 2 2 0 3 2 2 7 2 7	402	25047	29518	106;177	106	177
scaffold.201471	O=S(=O)(Nc1ccccc1)c1ccc2[nH]c3cnccc3c2c1	O=S(=O)(Nc1ccccc1)c1ccc2[nH]c3cnccc3c2c1	21 2 3 4 0 6 4 0 9 0 6 0 3 6 0 1 2 3 0 1 0 0 1 2 2 0 3 2 2 7 2 7	403	25049	29521	108;176	108	176
scaffold.187863	O=S(=O)(Nc1cccnc1)c1ccc2[nH]c3ccccc3c2c1	O=S(=O)(Nc1cccnc1)c1ccc2[nH]c3ccccc3c2c1	21 2 3 4 0 6 4 0 9 0 6 0 3 6 0 1 2 3 0 1 0 0 1 2 2 0 3 2 2 7 2 7	404	25049	29521	108;176	108	176
scaffold.287696	O=C(NC1CCS(=O)(=O)C1)c1cccc(S(=O)(=O)N2CCCCCC2)c1	O=C(NC1CCS(=O)(=O)C1)c1cccc(S(=O)(=O)N2CCCCCC2)c1	21 3 5 3 0 7 1 0 16 0 12 0 4 9 0 2 5 2 0 1 0 0 1 4 3 0 0 1 0 1 5 1	405	25950	30582	84;171	84	171
scaffold.162773	O=C(c1cc(COc2ccccc2)on1)N1CCCCCC1	O=C(c1cc(COc2ccccc2)on1)N1CCCCCC1	21 3 5 3 0 7 2 0 6 0 0 2 4 5 0 0 3 2 0 1 0 0 2 0 1 0 0 1 0 2 1 2	406	25951	30584	85;170	85	170
scaffold.223888	O=C(c1c[nH]cc1S(=O)(=O)Nc1ccccc1)N1CCCCCC1	O=C(c1c[nH]cc1S(=O)(=O)Nc1ccccc1)N1CCCCCC1	21 3 5 3 0 7 2 0 11 0 6 0 5 7 0 1 3 3 0 1 0 0 1 2 3 0 1 0 0 2 3 2	407	25952	30585	85;169	85	169
scaffold.226610	O=C(Nc1ccccc1)c1cc(S(=O)(=O)N2CCCCCC2)c[nH]1	O=C(Nc1ccccc1)c1cc(S(=O)(=O)N2CCCCCC2)c[nH]1	21 3 5 3 0 7 2 0 11 0 6 0 5 7 0 1 3 3 0 1 0 0 2 2 3 0 0 1 0 2 3 2	408	25953	30586	84;169	84	169
scaffold.224655	O=C(Nc1nnc(S(=O)(=O)N2CCCCCC2)s1)c1ccccc1	O=C(Nc1nnc(S(=O)(=O)N2CCCCCC2)s1)c1ccccc1	21 3 5 3 0 7 2 0 13 0 7 0 6 9 0 2 3 4 0 2 0 6 0 2 3 0 0 1 0 2 3 2	409	25954	30587	84;168	84	168
scaffold.181658	O=C(c1ccc(N2CCC2)c(OCC2CC2)n1)N1CCCC1	O=C(c1ccc(N2CCC2)c(OCC2CC2)n1)N1CCCC1	21 3 5 4 0 6 1 0 8 0 0 1 7 5 0 0 2 3 0 0 0 1 3 0 1 0 2 1 1 3 1 3	410	25955	30588	85;168	85	168
scaffold.185724	O=C(Nc1ccccc1)[C@@H]1C[C@H](SC2=CN3C(=O)C[C@H]3C2)CN1	O=C(Nc1ccccc1)[C@@H]1C[C@H](SC2=CN3C(=O)C[C@H]3C2)CN1	21 3 5 4 0 6 1 1 6 0 1 0 5 6 0 1 2 3 0 0 0 0 2 0 4 0 1 1 0 3 2 3	411	25956	30589	86;168	86	168
scaffold.162472	O=C(c1cc(COc2ccccc2)on1)N1C[C@H]2CC[C@H]1C2	O=C(c1cc(COc2ccccc2)on1)N1C[C@H]2CC[C@H]1C2	21 3 5 4 0 6 2 0 6 0 0 2 4 5 0 0 3 2 0 1 0 0 2 0 1 0 1 3 0 6 1 6	412	25957	30591	87;169	87	169
scaffold.181666	O=C([C@@H]1CNCCN1)N(Cc1ccc2cn[nH]c2c1)C1CC1	O=C([C@@H]1CNCCN1)N(Cc1ccc2cn[nH]c2c1)C1CC1	21 3 5 4 0 6 2 0 7 0 0 0 7 6 0 0 1 5 3 1 0 0 3 0 1 0 2 2 0 4 1 4	413	25958	30592	87;168	87	168
scaffold.158610	O=C(c1cn(CCN2CCOCC2)c2ccccc12)C1CC1	O=C(c1cn(CCN2CCOCC2)c2ccccc12)C1CC1	21 3 5 4 0 6 2 0 7 0 0 1 6 4 0 0 2 2 0 0 0 0 3 0 0 0 3 1 2 5 1 5	414	25959	30593	88;168	88	168
scaffold.182508	O=C([C@@H]1CNCCO1)N(Cc1cc2[nH]ccc2cn1)C1CC1	O=C([C@@H]1CNCCO1)N(Cc1cc2[nH]ccc2cn1)C1CC1	21 3 5 4 0 6 2 0 7 0 0 1 6 6 0 0 2 4 3 0 0 0 4 0 1 0 2 2 0 4 1 4	415	25960	30594	88;169	88	169
scaffold.181801	O=C([C@@H]1CNCCO1)N(Cc1c[nH]c2ncccc12)C1CC1	O=C([C@@H]1CNCCO1)N(Cc1c[nH]c2ncccc12)C1CC1	21 3 5 4 0 6 2 0 7 0 0 1 6 6 0 0 2 4 3 0 0 1 3 0 1 0 3 1 1 4 1 4	416	25961	30595	89;169	89	169
scaffold.181900	O=C([C@@H]1CNCCO1)N(Cc1ccc2cn[nH]c2c1)C1CC1	O=C([C@@H]1CNCCO1)N(Cc1ccc2cn[nH]c2c1)C1CC1	21 3 5 4 0 6 2 0 7 0 0 1 6 6 0 0 2 4 3 1 0 0 3 0 1 0 2 2 0 4 1 4	417	25962	30597	90;168	90	168
scaffold.182058	O=C([C@H]1CNCCO1)N(Cc1ccc2cn[nH]c2c1)C1CC1	O=C([C@H]1CNCCO1)N(Cc1ccc2cn[nH]c2c1)C1CC1	21 3 5 4 0 6 2 0 7 0 0 1 6 6 0 0 2 4 3 1 0 0 3 0 1 0 2 2 0 4 1 4	418	25962	30597	90;168	90	168
scaffold.183656	O=C(c1ccccc1)c1c(NC(=O)C2CC2)sc2c1CCNC2	O=C(c1ccccc1)c1c(NC(=O)C2CC2)sc2c1CCNC2	21 3 5 4 0 6 2 1 3 0 1 0 2 5 0 1 2 2 0 0 0 1 1 0 1 0 3 1 2 6 2 6	419	25964	30599	91;169	91	169
scaffold.224455	O=C(C1CC1)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21	O=C(C1CC1)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21	21 3 5 4 0 6 2 1 10 0 6 0 4 6 0 1 3 2 0 1 0 0 0 2 3 0 2 1 1 5 3 5	420	25965	30600	90;169	90	169
scaffold.221516	O=C(C1CC1)N1CCc2cccc(S(=O)(=O)Nc3ccccc3)c21	O=C(C1CC1)N1CCc2cccc(S(=O)(=O)Nc3ccccc3)c21	21 3 5 4 0 6 2 1 10 0 6 0 4 6 0 1 3 2 0 1 0 0 1 2 3 0 3 0 3 3 3 3	421	25966	30601	90;170	90	170
scaffold.127260	c1ccc(CCn2ncc3c(NC4CC4)ccnc32)cc1	c1ccc(CCn2ncc3c(NC4CC4)ccnc32)cc1	21 3 5 4 0 6 3 0 6 0 0 0 6 4 0 0 0 4 0 1 0 1 0 0 0 0 3 1 2 4 0 4	422	25967	30602	91;170	91	170
scaffold.151856	c1ccc(COc2ccn3c(CC4CC4)nnc3c2)cc1	c1ccc(COc2ccn3c(CC4CC4)nnc3c2)cc1	21 3 5 4 0 6 3 0 6 0 0 1 5 4 0 0 1 3 0 1 0 2 0 0 0 0 2 2 1 5 0 5	423	25968	30604	90;171	90	171
scaffold.161907	O=C(NC1CC1)c1cccc(Nc2ncnn3cccc23)c1	O=C(NC1CC1)c1cccc(Nc2ncnn3cccc23)c1	21 3 5 4 0 6 3 0 7 0 0 0 7 6 0 0 1 5 0 1 0 2 2 0 1 0 2 2 1 2 1 2	424	25969	30605	89;171	89	171
scaffold.212856	O=S(=O)(c1ccccc1)N(CC1CC1)c1cc2ccccc2s1	O=S(=O)(c1ccccc1)N(CC1CC1)c1cc2ccccc2s1	21 3 5 4 0 6 3 0 10 0 7 0 3 5 0 2 2 1 3 1 0 1 0 2 2 0 2 3 0 6 2 6	425	25970	30606	89;170	89	170
scaffold.181883	O=C(c1ccc(N(CC2CC2)c2ccccc2)cn1)C1CC1	O=C(c1ccc(N(CC2CC2)c2ccccc2)cn1)C1CC1	21 3 6 4 0 6 2 0 4 0 0 0 4 3 0 0 1 2 3 0 0 0 1 0 0 0 2 1 1 4 1 4	426	25971	30607	88;170	88	170
scaffold.202301	O=C(NCC(=O)N1CCC(c2ccccc2)CC1)C1CCCC1	O=C(NCC(=O)N1CCC(c2ccccc2)CC1)C1CCCC1	21 4 5 3 0 6 1 0 4 0 0 0 4 4 0 0 2 2 0 0 0 0 1 0 2 0 1 0 0 2 2 2	427	25972	30608	88;171	88	171
scaffold.160180	O=C(COc1ccccc1)N[C@@H]1CCCC[C@H]1N1CCCC1	O=C(COc1ccccc1)N[C@@H]1CCCC[C@H]1N1CCCC1	21 4 5 3 0 6 1 0 5 0 0 1 4 4 0 0 2 2 0 0 0 0 2 0 1 0 2 0 1 0 1 0	428	25973	30610	89;172	89	172
scaffold.161173	O=C(COc1ccccc1)N[C@@H]1CCCC[C@@H]1N1CCCC1	O=C(COc1ccccc1)N[C@@H]1CCCC[C@@H]1N1CCCC1	21 4 5 3 0 6 1 0 5 0 0 1 4 4 0 0 2 2 0 0 0 0 2 0 1 0 2 0 1 0 1 0	429	25973	30610	89;172	89	172
scaffold.194412	O=C1CC(c2ccco2)CC(=O)C1=CNCCN1CCNCC1	O=C1CC(c2ccco2)CC(=O)C1=CNCCN1CCNCC1	21 4 5 3 0 6 1 0 6 0 0 1 5 6 0 0 3 3 0 0 0 0 3 0 1 2 1 0 0 0 3 0	430	25975	30612	88;173	88	173
scaffold.195083	O=C1CC(c2cccs2)CC(=O)C1=CNCCN1CCNCC1	O=C1CC(c2cccs2)CC(=O)C1=CNCCN1CCNCC1	21 4 5 3 0 6 1 0 6 0 1 0 5 6 0 1 2 3 0 0 0 0 3 0 1 2 1 0 0 0 3 0	431	25976	30613	88;174	88	174
scaffold.226879	O=C(NCC(=O)N1CCCCC1)C1CC(=O)N(c2ccccc2)C1	O=C(NCC(=O)N1CCCCC1)C1CC(=O)N(c2ccccc2)C1	21 4 5 3 0 6 1 0 7 0 0 0 7 6 0 0 3 3 0 0 0 0 1 0 3 0 1 1 0 2 3 2	432	25977	30614	88;175	88	175
scaffold.193128	O=C(NCCN1CCOCC1)C1CC(=O)N(c2ccccc2)C1	O=C(NCCN1CCOCC1)C1CC(=O)N(c2ccccc2)C1	21 4 5 3 0 6 1 0 8 0 0 1 7 6 0 0 3 3 0 0 0 0 3 0 2 0 1 1 0 2 2 2	433	25978	30615	89;175	89	175
scaffold.174837	O=C1CCCN1CCCCN1CCN(c2ccccc2)CC1	O=C1CCCN1CCCCN1CCN(c2ccccc2)CC1	21 4 5 3 0 6 1 0 9 0 0 0 9 4 0 0 1 3 0 0 0 0 2 0 1 0 1 0 0 2 1 2	434	25979	30617	90;174	90	174
scaffold.155638	O=C1CSCN1CCCCN1CCN(c2ccccc2)CC1	O=C1CSCN1CCCCN1CCN(c2ccccc2)CC1	21 4 5 3 0 6 1 0 10 0 1 0 9 5 0 1 1 3 0 0 0 1 3 0 1 0 1 0 0 2 1 2	435	25980	30618	90;175	90	175
scaffold.192321	O=C(NCCC1=CCCCC1)C1CC(=O)N(c2ccccc2)C1	O=C(NCCC1=CCCCC1)C1CC(=O)N(c2ccccc2)C1	21 4 5 3 0 6 1 1 4 0 0 0 4 4 0 0 2 2 0 0 0 0 0 0 2 0 1 1 0 2 2 2	436	25981	30619	91;175	91	175
scaffold.169610	O=C1CCC(c2ccc(OCCCN3CCCC3)cc2)=NN1	O=C1CCC(c2ccc(OCCCN3CCCC3)cc2)=NN1	21 4 5 3 0 6 1 1 6 0 0 1 5 5 0 0 2 3 0 1 0 0 0 0 2 0 0 0 0 2 1 2	437	25982	30620	91;174	91	174
scaffold.153647	O=C(NCCc1ccc(-c2ccccc2)cc1)C1CCCC1	O=C(NCCc1ccc(-c2ccccc2)cc1)C1CCCC1	21 4 5 3 0 6 2 0 1 0 0 0 1 2 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 2 1 2	438	25983	30621	91;173	91	173
scaffold.155068	O=C(NCCc1ccc(-c2ccccc2)nc1)C1CCCC1	O=C(NCCc1ccc(-c2ccccc2)nc1)C1CCCC1	21 4 5 3 0 6 2 0 2 0 0 0 2 3 0 0 1 2 0 0 0 0 0 0 1 0 1 0 0 2 1 2	439	25984	30622	90;173	90	173
scaffold.153834	O=C(NCC1(c2ccccc2)CCCC1)Nc1ccccc1	O=C(NCC1(c2ccccc2)CCCC1)Nc1ccccc1	21 4 5 3 0 6 2 0 2 0 0 0 2 3 0 0 1 2 0 0 0 1 0 0 2 0 1 0 0 0 1 0	440	25985	30624	91;172	91	172
scaffold.153557	O=C(NCCc1ccc(-c2ccccc2)cc1)C1CCCO1	O=C(NCCc1ccc(-c2ccccc2)cc1)C1CCCO1	21 4 5 3 0 6 2 0 2 0 0 1 1 3 0 0 2 1 0 0 0 0 1 0 1 0 1 0 0 2 1 2	441	25986	30625	92;172	92	172
scaffold.137138	C(#CC(c1ccccc1)c1ccccc1)CN1CCCC1	C(#CC(c1ccccc1)c1ccccc1)CN1CCCC1	21 4 5 3 0 6 2 0 3 0 0 0 3 1 0 0 0 1 3 0 0 0 0 0 0 0 2 0 1 0 0 0	442	25987	30626	93;172	93	172
scaffold.189157	O=C1NC[C@@H](c2ccccc2)[C@@H]1C(=O)N/N=C/c1ccccc1	O=C1NC[C@@H](c2ccccc2)[C@@H]1C(=O)N/N=C/c1ccccc1	21 4 5 3 0 6 2 0 3 0 0 0 3 5 0 0 2 3 0 1 0 0 0 0 3 0 2 0 1 0 2 0	443	25988	30627	93;173	93	173
scaffold.130307	c1ccc(-c2noc(CCCCC3CCCCC3)n2)cc1	c1ccc(-c2noc(CCCCC3CCCCC3)n2)cc1	21 4 5 3 0 6 2 0 3 0 0 1 2 3 0 0 1 2 0 1 0 2 0 0 0 0 1 1 0 2 0 2	444	25989	30628	92;173	92	173
scaffold.126293	c1ccc([C@H]2CC[C@@H](OCCCc3cccnc3)O2)cc1	c1ccc([C@H]2CC[C@@H](OCCCc3cccnc3)O2)cc1	21 4 5 3 0 6 2 0 3 0 0 2 1 3 0 0 2 1 0 0 0 1 0 0 0 0 1 1 0 2 0 2	445	25990	30630	92;175	92	175
scaffold.126292	c1ccc([C@@H]2CC[C@@H](OCCCc3cccnc3)O2)cc1	c1ccc([C@@H]2CC[C@@H](OCCCc3cccnc3)O2)cc1	21 4 5 3 0 6 2 0 3 0 0 2 1 3 0 0 2 1 0 0 0 1 0 0 0 0 1 1 0 2 0 2	446	25990	30630	92;175	92	175
scaffold.164109	O=C(CCn1cccc1-c1ccccc1)NC1CCCCC1	O=C(CCn1cccc1-c1ccccc1)NC1CCCCC1	21 4 5 3 0 6 2 0 4 0 0 0 4 3 0 0 1 2 0 0 0 0 0 0 1 0 2 0 1 0 1 0	447	25992	30632	93;174	93	174
scaffold.188439	O=C(NCCc1ccccc1)c1cccc(N2CCCC2=O)c1	O=C(NCCc1ccccc1)c1cccc(N2CCCC2=O)c1	21 4 5 3 0 6 2 0 4 0 0 0 4 4 0 0 2 2 0 0 0 0 0 0 2 0 1 1 0 1 2 1	448	25993	30633	94;174	94	174
scaffold.192677	O=C(NCCc1ccccc1)C1CC(=O)N(c2ccccc2)C1	O=C(NCCc1ccccc1)C1CC(=O)N(c2ccccc2)C1	21 4 5 3 0 6 2 0 4 0 0 0 4 4 0 0 2 2 0 0 0 0 0 0 2 0 1 1 0 2 2 2	449	25994	30634	94;175	94	175
scaffold.195154	O=C(CCc1ccccc1)NC1CC(=O)N(c2ccccc2)C1	O=C(CCc1ccccc1)NC1CC(=O)N(c2ccccc2)C1	21 4 5 3 0 6 2 0 4 0 0 0 4 4 0 0 2 2 0 0 0 0 1 0 2 0 1 1 0 2 2 2	450	25995	30635	95;175	95	175
scaffold.192958	O=C(/C=C\c1ccccc1)NC1CC(=O)N(c2ccccc2)C1	O=C(/C=C\c1ccccc1)NC1CC(=O)N(c2ccccc2)C1	21 4 5 3 0 6 2 0 4 0 0 0 4 4 0 0 2 2 0 0 0 0 1 0 2 1 1 1 0 2 2 2	451	25996	30637	95;173	95	173
scaffold.126111	c1ccc(-c2ccc(OCCCN3CCCC3)cc2)cc1	c1ccc(-c2ccc(OCCCN3CCCC3)cc2)cc1	21 4 5 3 0 6 2 0 4 0 0 1 3 2 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 2 0 2	452	25997	30638	94;173	94	173
