Structure	ID	MOLLIBRARY	MOLLIBRARY_INT	MOLLIBRARY_INT_StdDev	logS	logS_StdDev	logS @ pH7.4	logS @ pH7.4_StdDev	logP	logP_StdDev	logD	logD_StdDev	2C9 pKi	2C9 pKi_StdDev	hERG pIC50	hERG pIC50_StdDev	BBB log([brain]:[blood])	BBB log([brain]:[blood])_StdDev	BBB category	BBB category_Probability	HIA category	HIA category_Probability	P-gp category	P-gp category_Probability	2D6 affinity category	2D6 affinity category_Probability	PPB90 category	PPB90 category_Probability	MW	MW_StdDev	HBD	HBD_StdDev	HBA	HBA_StdDev	TPSA	TPSA_StdDev	Flexibility	Flexibility_StdDev	Rotatable Bonds	Rotatable Bonds_StdDev
CCC1OC(=O)[C@@](C)(F)C(=O)C(C[C@@](C)(CC(C)C(=O)C(C)C2N(CCCC[N]3C=C(N=N3)C4=CC=CC(=C4)N)C(=O)O[C@]12C)OC)OC5OC(C)CC(C5O)N(C)C	CHEMBL1240704	ChEMBL23_NatProd	2	0	1.067	1.033	3.846	inf	3.592	0.4351	2.499	inf	4.762	inf	4.801	0.7946	-1.393	inf	-	- = 0.75;+ = 0.25;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.07;yes = 0.93;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.56;high = 0.44;	831	0	2	0	16	0	197.9	0	0.1746	0	11	0
NC1=N[C](=O)[N](C=C1)C2OC(CO)C(O)C2O	CHEMBL1256472	ChEMBL23_NatProd	2	0	4.706	0.7036	2.903	0.621	-2.29	0.4351	-2.13	0.5843	4.097	0.6013	3.562	0.6243	-1.06	0.3585	-	- = 0.93;+ = 0.07;	+	- = 0.2;+ = 0.8;	no	no = 0.69;yes = 0.31;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.98;high = 0.02;	243.2	0	4	0	8	0	130.8	0	0.1111	0	2	0
CC(O)C1C2C(C)C(=C(N2C1=O)C(O)=O)SC3=NC(=CS3)C4=CC(C)NC4	CHEMBL1256722	ChEMBL23_NatProd	2	0	2.791	1.033	3.76	inf	-0.06878	0.6296	-1.11	inf	4.943	0.6013	3.381	0.7998	-1.288	inf	-	- = 0.84;+ = 0.16;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.04;yes = 0.96;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.85;high = 0.15;	407.5	0	3	0	7	0	102.8	0	0.1667	0	5	0
CN(C)CCCOC1C(OC2OC(C)(C)OC12)C(O)CO	CHEMBL1256946	ChEMBL23_NatProd	2	0	5.557	1.033	3.517	inf	0.5485	0.4351	-1.178	inf	4.325	0.6013	4.417	0.4968	-0.8601	0.3585	-	- = 0.84;+ = 0.16;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.6;yes = 0.4;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.92;high = 0.08;	305.4	0	2	0	7	0	80.62	0	0.3182	0	7	0
C[N](C)(C)CCO[P](O)(=O)O[P](O)(=O)OCC1OC(C(O)C1O)[N]2C=CC(=N[C]2=O)N	CHEMBL1256994	ChEMBL23_NatProd	2	0	4.638	1.033	4.026	inf	-0.7504	0.4351	-1.541	inf	4.991	inf	3.501	1.2	-1.749	inf	-	- = 0.82;+ = 0.18;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.27;yes = 0.73;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.94;high = 0.06;	489.3	0	5	0	15	0	212.9	0	0.3125	0	10	0
CC(O)C1C2SC(=C(N2C1=O)C(=O)OCC3=C(C)O[C](=O)O3)C4CCCO4	CHEMBL1257070	ChEMBL23_NatProd	2	0	2.559	1.033	2.559	1.033	1.525	0.4351	1.525	0.4351	4.629	0.6013	3.756	0.6162	-1.262	inf	-	- = 0.76;+ = 0.24;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.04;yes = 0.96;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.83;high = 0.17;	397.4	0	1	0	9	0	119.4	0	0.2	0	6	0
CC(C)OC(=O)C(C)N[P@](=O)(OCC1OC([N]2C=C[C](=O)[NH][C]2=O)[C@](C)(F)C1O)OC3=CC=CC=C3	CHEMBL1259059	ChEMBL23_NatProd	2	0	2.979	1.033	2.979	1.033	1.19	0.4351	1.19	0.4351	5.163	0.6013	4.325	0.7553	-1.717	inf	-	- = 0.86;+ = 0.14;	+	- = 0.285714;+ = 0.714286;	yes	no = 0.34;yes = 0.66;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.66;high = 0.34;	529.5	0	3	0	12	0	158.2	0	0.2895	0	11	0
NCC1OC(OC2C(N)CC(N)C(O)C2OC3OC(CO)C(OC4OC(CN)C(O)C(O)C4N)C3O)C(N)C(O)C1O	CHEMBL1275977	ChEMBL23_NatProd	2	0	5.198	1.033	7.309	inf	-2.574	0.6296	-0.9473	inf	5.173	inf	1.19	1.966	-1.205	inf	-	- = 0.81;+ = 0.19;	-	- = 0.894737;+ = 0.105263;	yes	no = 0.15;yes = 0.85;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.98;high = 0.02;	614.6	0	13	0	19	0	353.1	0	0.2	0	9	0
CC#C[C@]1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(C[C@]12C)C5=CC=C(C=C5)N(C)C	CHEMBL1276308	ChEMBL23_NatProd	2	0	0.4889	1.033	1.337	inf	4.882	0.4351	2.619	inf	5.093	inf	6.066	0.6422	-0.05422	inf	+	- = 0.22;+ = 0.78;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.07;yes = 0.93;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.13;high = 0.87;	429.6	0	1	0	3	0	40.54	0	0.08333	0	3	0
CO[C@]1(NC(=O)C(C(O)=O)C2=CSC=C2)C3SC(C)(C)C(N3C1=O)C(O)=O	CHEMBL1276310	ChEMBL23_NatProd	2	0	3.025	1.033	4.735	inf	0.6549	0.4351	-2.229	inf	4.697	inf	1.146	0.9355	-1.886	inf	-	- = 0.78;+ = 0.22;	-	- = 0.933333;+ = 0.0666667;	no	no = 0.56;yes = 0.44;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.95;high = 0.05;	414.5	0	3	0	9	0	133.2	0	0.2414	0	7	0
CO[C@]1(NC(=O)CSCC(N)C(O)=O)C2SCC(=C(N2C1=O)C(O)=O)CSC3=NN=N[N]3C	CHEMBL1276342	ChEMBL23_NatProd	2	0	3.543	1.033	5.174	inf	-3.615	0.4351	-2.844	inf	4.614	inf	1.22	1.312	-2.115	inf	-	- = 0.78;+ = 0.22;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.21;yes = 0.79;	medium	low = 0.249967;medium = 0.2501;high = 0.249967;very high = 0.249967;	low	low = 0.99;high = 0.01;	519.6	0	4	0	14	0	202.9	0	0.3429	0	12	0
CO\N=C(/C(=O)NC1C2SCC(=C(N2C1=O)C(O)=O)C[N]3=C4C=CC=N[N]4C=C3)C5=NSC(=N5)N	CHEMBL1276663	ChEMBL23_NatProd	2	0	2.118	1.033	3.709	inf	0.2541	0.4351	-0.6007	inf	5.311	inf	2.862	1.048	-2.073	inf	-	- = 0.87;+ = 0.13;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.36;yes = 0.64;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.64;high = 0.36;	516.5	0	3	0	14	0	177.4	0	0.2051	0	8	0
C[C@]12C=CC3=C4CCC(=O)C=C4CCC3C1CC[C@@]2(O)CC=C	CHEMBL1315492	ChEMBL23_NatProd	2	0	1.942	1.033	1.942	1.033	3.79	0.4351	3.79	0.4351	4.985	inf	5.285	0.7696	-0.04549	inf	+	- = 0.14;+ = 0.86;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.73;yes = 0.27;	very high	low = 0.125;medium = 0.125;high = 0.125;very high = 0.625;	high	low = 0.25;high = 0.75;	310.4	0	1	0	2	0	37.3	0	0.07692	0	2	0
CN(C)CCCOC1C(OC2OC(C)(C)OC12)C(O)CO	CHEMBL1316321	ChEMBL23_NatProd	2	0	5.557	1.033	3.517	inf	0.5485	0.4351	-1.178	inf	4.325	0.6013	4.417	0.4968	-0.8601	0.3585	-	- = 0.84;+ = 0.16;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.6;yes = 0.4;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.92;high = 0.08;	305.4	0	2	0	7	0	80.62	0	0.3182	0	7	0
CNC(=O)CC(N)C(=O)NC(C(=O)NC1C2SC(C)(C)C(N2C1=O)C(O)=O)C3=CC=C(O)C=C3	CHEMBL1318150	ChEMBL23_NatProd	2	0	3.862	1.033	4.93	inf	-3.055	0.4351	-1.402	inf	5.035	inf	1.048	1.028	-1.715	inf	-	- = 0.81;+ = 0.19;	+	- = 0.222222;+ = 0.777778;	yes	no = 0.21;yes = 0.79;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.81;high = 0.19;	493.5	0	6	0	12	0	191.2	0	0.3056	0	11	0
C[N]1[C](=O)[N](C)C2=C([N](CCOC(=O)C(C)(C)OC3=CC=C(Cl)C=C3)C=N2)[C]1=O	CHEMBL1318939	ChEMBL23_NatProd	2	0	2.817	0.7036	2.817	0.7036	2.627	0.4351	2.627	0.4351	5.11	0.6013	5.56	0.6594	-0.9891	0.3585	-	- = 0.88;+ = 0.12;	+	- = 0.222222;+ = 0.777778;	no	no = 0.61;yes = 0.39;	high	low = 0.0769231;medium = 0.230769;high = 0.538462;very high = 0.153846;	low	low = 0.51;high = 0.49;	420.8	0	0	0	9	0	97.35	0	0.2258	0	7	0
CC1=C(CCC(O)=O)C2=CC3=NC(=CC4=C(C)C(=C([NH]4)C=C5N=C(C=C1[NH]2)C(=C5C)C=C)C=C)C(=C3CCC(O)=O)C	CHEMBL1325592	ChEMBL23_NatProd	2	0	0.5133	1.033	3.083	inf	5.679	0.4351	1.7	inf	6.053	inf	4.346	1.373	-1.732	inf	-	- = 0.89;+ = 0.11;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.35;yes = 0.65;	high	low = 0.1;medium = 0.2;high = 0.6;very high = 0.1;	high	low = 0.34;high = 0.66;	562.7	0	4	0	8	0	132	0	0.1739	0	8	0
CC(=O)O[C@]1(C(C)=O)C(=C)CC2C3C=C(C)C4=CC(=O)CC[C@]4(C)C3CC[C@]12C	CHEMBL1328968	ChEMBL23_NatProd	2	0	0.8636	1.033	0.8636	1.033	3.498	0.4351	3.498	0.4351	4.984	0.6013	4.739	0.7071	-0.2289	inf	-	- = 0.61;+ = 0.39;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.14;yes = 0.86;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.47;high = 0.53;	396.5	0	0	0	4	0	60.44	0	0.09375	0	3	0
CC1=C[C](=O)[NH][C](=S)[NH]1	CHEMBL1330588	ChEMBL23_NatProd	2	0	3.57	0.7036	3.57	0.7036	-0.2931	0.4351	-0.2931	0.4351	3.855	0.6013	3.597	0.5139	-0.5979	0.3585	+	- = 0.33;+ = 0.67;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.91;yes = 0.09;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 1;high = 0;	142.2	0	2	0	3	0	48.65	0	0	0	0	0
NC(=O)C1=CC=[N](CC2=C(N3C(SC2)C(NC(=O)C(C4=CC=CC=C4)[S](O)(=O)=O)C3=O)C(O)=O)C=C1	CHEMBL1343544	ChEMBL23_NatProd	2	0	3.246	1.033	4.001	inf	0.2682	0.4351	-1.34	inf	5.304	0.6013	1.968	0.9221	-1.691	inf	-	- = 0.83;+ = 0.17;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.36;yes = 0.64;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.9;high = 0.1;	533.6	0	4	0	12	0	184.2	0	0.2308	0	9	0
C[N]1N=NN=C1SCC2=C(N3C(SC2)C(NC(=O)C(O)C4=CC=CC=C4)C3=O)C(O)=O	CHEMBL1360024	ChEMBL23_NatProd	2	0	2.975	1.033	4.239	inf	0.2499	0.4351	-2.284	inf	4.942	inf	2.789	0.9593	-1.851	inf	-	- = 0.87;+ = 0.13;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.34;yes = 0.66;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.86;high = 0.14;	462.5	0	3	0	11	0	150.5	0	0.2353	0	8	0
C[N]1[C](=O)[N](C)C2=C([NH]C=N2)[C]1=O	CHEMBL1370561	ChEMBL23_NatProd	2	0	4.61	0.7036	4.61	0.7036	-0.01984	0.4351	-0.01984	0.4351	3.802	0.6013	3.984	0.6089	-0.4346	0.3585	-	- = 0.57;+ = 0.43;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.73;yes = 0.27;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.98;high = 0.02;	180.2	0	1	0	6	0	72.68	0	0	0	0	0
C[C@]12CCC(=O)C=C1C=CC3C2CC[C@@]4(C)C3CC[C@@]4(O)CCC(O)=O	CHEMBL1371200	ChEMBL23_NatProd	2	0	1.858	0.7036	2.423	inf	2.957	0.4351	0.3348	inf	4.824	0.6013	4.082	0.5467	-1.338	0.3585	-	- = 0.6;+ = 0.4;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.81;yes = 0.19;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.37;high = 0.63;	358.5	0	2	0	4	0	74.6	0	0.1034	0	3	0
CO[C@]12CC(COC(=O)C3=CN=CC(=C3)Br)CN(C)C1CC4=C[N](C)C5=C4C2=CC=C5	CHEMBL1372950	ChEMBL23_NatProd	2	0	1.77	1.033	1.967	inf	3.659	0.4351	2.22	inf	5.431	0.6013	6.146	0.7268	0.03661	0.3585	-	- = 0.66;+ = 0.34;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.32;yes = 0.68;	medium	low = 0.0416667;medium = 0.541667;high = 0.166667;very high = 0.25;	high	low = 0.45;high = 0.55;	484.4	0	0	0	6	0	56.59	0	0.1429	0	5	0
CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)C(Cl)C[C@]12C	CHEMBL1385514	ChEMBL23_NatProd	2	0	0.7903	0.7036	0.7903	0.7036	3.566	0.4351	3.566	0.4351	4.883	0.6013	4.687	0.6444	-0.6382	0.3585	-	- = 0.77;+ = 0.23;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.65;yes = 0.35;	medium	low = 0.111111;medium = 0.666667;high = 0.111111;very high = 0.111111;	low	low = 0.75;high = 0.25;	455.4	0	1	0	5	0	80.67	0	0.1212	0	4	0
CC1(C)SC2C(NC(=O)COC3=CC=CC=C3)C(=O)N2C1C(O)=O	CHEMBL1396177	ChEMBL23_NatProd	2	0	3.057	1.033	3.949	0.621	1.93	0.4351	-1.33	0.6135	4.514	0.6013	2.621	0.6457	-1.292	inf	-	- = 0.82;+ = 0.18;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.66;yes = 0.34;	low	low = 0.4;medium = 0.2;high = 0.3;very high = 0.1;	low	low = 0.94;high = 0.06;	350.4	0	2	0	7	0	95.94	0	0.2308	0	6	0
COC1=CC=CC2=C1C(=O)C3=C(O)C4=C(C[C@](O)(CC4OC5CC(N)C(OC6CCCCO6)C(C)O5)C(=O)CO)C(=C3C2=O)O	CHEMBL1398373	ChEMBL23_NatProd	2	0	0.7531	1.033	3.546	inf	1.604	0.6296	1.03	inf	5.38	inf	3.748	0.885	-0.9694	inf	-	- = 0.73;+ = 0.27;	-	- = 0.777778;+ = 0.222222;	yes	no = 0.02;yes = 0.98;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.55;high = 0.45;	627.6	0	5	0	13	0	204.3	0	0.14	0	7	0
CCOC(=O)OC1=C(OC)C=C(C=C1OC)C(=O)OC2CC3CN4CCC5=C([NH]C6=CC(=CC=C56)OC)C4CC3C(C2OC)C(=O)OC	CHEMBL1399124	ChEMBL23_NatProd	2	0	1.828	1.033	2.694	inf	3.614	0.4351	3.161	inf	5.719	inf	5.618	0.987	-0.5336	inf	-	- = 0.61;+ = 0.39;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.05;yes = 0.95;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	high	low = 0.4;high = 0.6;	666.7	0	1	0	13	0	144.1	0	0.2453	0	13	0
CC(C)(C)C(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	CHEMBL1401691	ChEMBL23_NatProd	2	0	0.4636	0.7036	0.4636	0.7036	4.507	0.4351	4.507	0.4351	4.82	0.6013	5.107	0.672	-0.2174	0.3585	-	- = 0.68;+ = 0.32;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.79;yes = 0.21;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	high	low = 0.34;high = 0.66;	414.6	0	0	0	4	0	60.44	0	0.1515	0	5	0
CC1(C)SC2C(NC(=O)C(N)C3=CC=CC=C3)C(=O)N2C1C(=O)OC4OC(=O)C5=CC=CC=C45	CHEMBL1411731	ChEMBL23_NatProd	2	0	1.467	1.033	3.07	inf	1.661	0.4351	1.444	inf	5.148	inf	3.35	0.8073	-1.242	0.3585	-	- = 0.78;+ = 0.22;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.06;yes = 0.94;	medium	low = 0.249967;medium = 0.2501;high = 0.249967;very high = 0.249967;	low	low = 0.67;high = 0.33;	481.5	0	2	0	9	0	128	0	0.1842	0	7	0
C[C@]12CC(O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)COC(=O)CCC(O)=O	CHEMBL1412530	ChEMBL23_NatProd	2	0	1.798	0.7036	3.623	inf	2.011	0.4351	-0.2823	inf	4.643	0.6013	3.544	0.6831	-1.685	inf	-	- = 0.91;+ = 0.09;	+	- = 0.16667;+ = 0.83333;	no	no = 0.54;yes = 0.46;	medium	low = 0.111111;medium = 0.666667;high = 0.111111;very high = 0.111111;	low	low = 0.84;high = 0.16;	460.5	0	3	0	8	0	138.2	0	0.1944	0	7	0
OCC1OC2C(OC3=N[C](=N)C=C[N]23)C1O	CHEMBL1412614	ChEMBL23_NatProd	2	0	5.134	0.7036	5.134	0.7036	-2.37	0.4351	-2.37	0.4351	4.236	0.6013	3.818	0.6191	-1.059	0.3585	-	- = 0.93;+ = 0.07;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.59;yes = 0.41;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.96;high = 0.04;	225.2	0	3	0	7	0	100.6	0	0.05556	0	1	0
C[C@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3CC[C@]12C	CHEMBL1418176	ChEMBL23_NatProd	2	0	1.873	0.7036	1.873	0.7036	3.753	0.4351	3.753	0.4351	4.899	0.6013	4.802	0.5875	-0.2104	0.3585	+	- = 0.15;+ = 0.85;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.81;yes = 0.19;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.21;high = 0.79;	300.4	0	1	0	2	0	37.3	0	0	0	0	0
CN1CCCC1C2=CC=CN=C2	CHEMBL1448280	ChEMBL23_NatProd	2	0	5.297	0.7036	2.009	0.621	1.288	0.4351	0.45	0.5843	4.154	0.6013	4.852	0.3592	0.3113	0.3585	+	- = 0.06;+ = 0.94;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.67;yes = 0.33;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.97;high = 0.03;	162.2	0	0	0	2	0	16.13	0	0.07692	0	1	0
CC(C)C[N]1C=NC2=C1[C](=O)[N](C)[C](=O)[N]2C	CHEMBL1453416	ChEMBL23_NatProd	2	0	5.071	0.7036	5.071	0.7036	1.103	0.4351	1.103	0.4351	4.172	0.6013	5.007	0.604	-0.1988	0.3585	-	- = 0.69;+ = 0.31;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.7;yes = 0.3;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.9;high = 0.1;	236.3	0	0	0	6	0	61.82	0	0.1111	0	2	0
C[C@]12CCC(=O)C=C1C=CC3C2CC[C@@]4(C)C3CC[C@@]45CCC(=O)O5	CHEMBL1463345	ChEMBL23_NatProd	2	0	1.458	1.033	1.458	1.033	2.68	0.4351	2.68	0.4351	4.86	0.6013	4.836	0.583	-0.1234	inf	+	- = 0.45;+ = 0.55;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.84;yes = 0.16;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.51;high = 0.49;	340.5	0	0	0	3	0	43.37	0	0	0	0	0
C[S](=O)(=O)NC(=O)CCCC=CCC1C(C=CC(O)COC2=CC=CC=C2)C(O)CC1=O	CHEMBL1472830	ChEMBL23_NatProd	2	0	2.382	1.033	3.024	0.621	1.66	0.4351	0.6325	inf	4.766	inf	5.232	0.8206	-0.7073	inf	-	- = 0.89;+ = 0.11;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.37;yes = 0.63;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.83;high = 0.17;	465.6	0	3	0	8	0	130	0	0.3939	0	13	0
CC(=O)O[C@@]1(CCC2C3C=C(C)C4=CC(=O)CCC4C3CC[C@]12C)C(C)=O	CHEMBL1476022	ChEMBL23_NatProd	2	0	1.069	0.7036	1.069	0.7036	3.417	0.4351	3.417	0.4351	4.952	0.6013	4.799	0.6321	-0.05124	inf	-	- = 0.62;+ = 0.38;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.15;yes = 0.85;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.54;high = 0.46;	370.5	0	0	0	4	0	60.44	0	0.1	0	3	0
C[N]1[C](=O)[N](C)C2=C([N](CC3OCCO3)C=N2)[C]1=O	CHEMBL1527608	ChEMBL23_NatProd	2	0	4.691	1.033	4.691	1.033	0.1692	0.4351	0.1692	0.4351	4.207	0.6013	4.838	0.6367	-0.5435	0.3585	-	- = 0.87;+ = 0.13;	+	- = 0.285714;+ = 0.714286;	no	no = 0.6;yes = 0.4;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.97;high = 0.03;	266.3	0	0	0	8	0	80.28	0	0.09524	0	2	0
O=C1N2CC3=CC=CC=C3C(=O)N2CC4=CC=CC=C14	CHEMBL1536675	ChEMBL23_NatProd	2	0	2.661	1.033	1.192	inf	1.849	0.4351	0.8708	inf	4.828	0.6013	4.699	0.6162	-0.1974	inf	+	- = 0.22;+ = 0.78;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.69;yes = 0.31;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.56;high = 0.44;	264.3	0	0	0	4	0	40.62	0	0	0	0	0
NC(=O)C1=C(N)[N](C=N1)C2OC(CO)C(O)C2O	CHEMBL1551724	ChEMBL23_NatProd	2	0	5.797	0.7036	3.317	inf	-2.585	0.4351	-2.711	inf	4.071	0.6013	2.934	0.7456	-0.6998	0.3585	-	- = 0.94;+ = 0.06;	+	- = 0.2;+ = 0.8;	no	no = 0.62;yes = 0.38;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.99;high = 0.01;	258.2	0	5	0	9	0	156.8	0	0.1579	0	3	0
CN(CCO)CC(O)C[N]1C=NC2=C1[C](=O)[N](C)[C](=O)[N]2C	CHEMBL1560089	ChEMBL23_NatProd	2	0	5.254	1.033	3.112	inf	-0.4813	0.4351	-1.213	inf	4.249	0.6013	5.204	0.7289	-1.122	0.3585	-	- = 0.89;+ = 0.11;	+	- = 0.285714;+ = 0.714286;	yes	no = 0.33;yes = 0.67;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.95;high = 0.05;	311.3	0	2	0	9	0	105.5	0	0.2609	0	6	0
CC(=O)C1CCC2C3CCC4C[C@](C)(O)CC[C@]4(C)C3CC[C@]12C	CHEMBL1568698	ChEMBL23_NatProd	2	0	3.138	0.7036	3.138	0.7036	4.769	0.4351	4.769	0.4351	4.744	0.6013	5.153	0.7855	0.0472	0.3585	+	- = 0.23;+ = 0.77;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.82;yes = 0.18;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	high	low = 0.3;high = 0.7;	332.5	0	1	0	2	0	37.3	0	0.03704	0	1	0
C[C@]12CCC3C(CC=C4CC(CC[C@]34C)O[S](O)(=O)=O)C1CCC2=O	CHEMBL1573900	ChEMBL23_NatProd	2	0	1.556	1.033	2.106	0.621	2.805	0.4351	1.122	inf	4.754	0.6013	5.13	0.6179	-0.2315	0.3585	-	- = 0.82;+ = 0.18;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.81;yes = 0.19;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.42;high = 0.58;	368.5	0	1	0	5	0	80.67	0	0.07143	0	2	0
CC1CC2C3CC(F)C4=CC(=O)C(=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@@]1(O)C(=O)CO)Cl	CHEMBL1587228	ChEMBL23_NatProd	2	0	1.537	1.033	1.537	1.033	2.58	0.4351	2.58	0.4351	4.916	inf	4.444	0.7174	-0.8998	inf	-	- = 0.79;+ = 0.21;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.09;yes = 0.91;	medium	low = 0.111111;medium = 0.666667;high = 0.111111;very high = 0.111111;	low	low = 0.91;high = 0.09;	444.9	0	3	0	5	0	94.83	0	0.06061	0	2	0
CC(CCC(O)C(C)(C)O)C1CCC2C(CCC[C@]12C)=CC=C3CC(O)CCC3=C	CHEMBL1590076	ChEMBL23_NatProd	2	0	1.22	1.033	1.22	1.033	4.534	0.4351	4.534	0.4351	4.872	inf	5.901	0.724	-0.2505	inf	-	- = 0.57;+ = 0.43;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.43;yes = 0.57;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.33;high = 0.67;	416.6	0	3	0	3	0	60.69	0	0.1875	0	6	0
CCC[N]1[C](=O)[N](C2=CC=C(Cl)C=C2)C3=C(N=C[NH]3)[C]1=O	CHEMBL1598450	ChEMBL23_NatProd	2	0	2.19	1.033	2.19	1.033	2.691	0.4351	2.691	0.4351	5.225	0.6013	4.618	0.5728	-0.8033	0.3585	-	- = 0.76;+ = 0.24;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.53;yes = 0.47;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	high	low = 0.48;high = 0.52;	304.7	0	1	0	6	0	72.68	0	0.1304	0	3	0
