Structure	ID	MOLLIBRARY	MOLLIBRARY_INT	MOLLIBRARY_INT_StdDev	logS	logS_StdDev	logS @ pH7.4	logS @ pH7.4_StdDev	logP	logP_StdDev	logD	logD_StdDev	2C9 pKi	2C9 pKi_StdDev	hERG pIC50	hERG pIC50_StdDev	BBB log([brain]:[blood])	BBB log([brain]:[blood])_StdDev	BBB category	BBB category_Probability	HIA category	HIA category_Probability	P-gp category	P-gp category_Probability	2D6 affinity category	2D6 affinity category_Probability	PPB90 category	PPB90 category_Probability	MW	MW_StdDev	HBD	HBD_StdDev	HBA	HBA_StdDev	TPSA	TPSA_StdDev	Flexibility	Flexibility_StdDev	Rotatable Bonds	Rotatable Bonds_StdDev
COC1=CC(=CC(=C1OC)OC)C2C3C(=O)OC[C@@]3(CC4=CC5=C(OCO5)C=C24)OC6OC(CO)C(O)C(O)C6O	NCGC00488509-01	CANVASS	1	0	3.285	1.033	3.285	1.033	-0.3387	0.4351	-0.3387	0.4351	5.841	inf	4.26	0.8619	-0.9298	inf	-	- = 0.72;+ = 0.28;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.06;yes = 0.94;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	high	low = 0.35;high = 0.65;	576.5	0	4	0	13	0	171.8	0	0.1522	0	7	0
CC(O)C1OC(=O)C=C2[C@@]3(C)C4OC4C(O)[C@@]5(C)C3C(OC5=O)C6O[C@@]126	NCGC00488499-01	CANVASS	1	0	3.328	1.033	3.328	1.033	-0.1637	0.4351	-0.1637	0.4351	4.912	inf	3.131	0.7375	-0.8963	inf	-	- = 0.82;+ = 0.18;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.08;yes = 0.92;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.6;high = 0.4;	364.3	0	2	0	8	0	118.1	0	0.03226	0	1	0
CS\C=C\C(N)=O	NCGC00488654-01	CANVASS	1	0	5.262	0.7036	5.262	0.7036	0.163	0.4351	0.163	0.4351	4.16	0.6013	3.372	0.6102	-0.0955	0.3585	+	- = 0.27;+ = 0.73;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.99;yes = 0.01;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.9;high = 0.1;	117.2	0	1	0	2	0	43.09	0	0.3333	0	2	0
CC=CC1=CC2=C([C](=O)O1)C(=O)C(O)C(C)O2	NCGC00488693-01	CANVASS	1	0	3.621	0.7036	3.621	0.7036	0.5811	0.4351	0.5811	0.4351	4.165	0.6013	4.489	0.516	-0.3795	0.3585	-	- = 0.78;+ = 0.22;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.83;yes = 0.17;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.75;high = 0.25;	236.2	0	1	0	5	0	76.74	0	0.05556	0	1	0
C[C@]12CC(O)C3C(CCC4CC(O)CC[C@]34CO)[C@@]1(O)CCC2C5=CC(=O)OC5	NCGC00488734-01	CANVASS	1	0	2.636	1.033	2.636	1.033	0.6616	0.4351	0.6616	0.4351	4.586	0.6013	4.61	0.7874	-1.23	0.3585	-	- = 0.86;+ = 0.14;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.04;yes = 0.96;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.86;high = 0.14;	406.5	0	4	0	6	0	107.2	0	0.06061	0	2	0
C[C@]12CC(O)C3C(CCC4CC(O)CC[C@]34CO)[C@@]1(O)CCC2C5=CC(=O)OC5	NCGC00488732-01	CANVASS	1	0	2.636	1.033	2.636	1.033	0.6616	0.4351	0.6616	0.4351	4.586	0.6013	4.61	0.7874	-1.23	0.3585	-	- = 0.86;+ = 0.14;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.04;yes = 0.96;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.86;high = 0.14;	406.5	0	4	0	6	0	107.2	0	0.06061	0	2	0
C[C@]12CC(O)C3C(CCC4CC(O)CC[C@]34CO)[C@@]1(O)CCC2C5=CC(=O)OC5	NCGC00488735-01	CANVASS	1	0	2.636	1.033	2.636	1.033	0.6616	0.4351	0.6616	0.4351	4.586	0.6013	4.61	0.7874	-1.23	0.3585	-	- = 0.86;+ = 0.14;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.04;yes = 0.96;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.86;high = 0.14;	406.5	0	4	0	6	0	107.2	0	0.06061	0	2	0
COC1=C(OC)C2=C(C=C1)C=C(NC(=O)C3=NOC4C(O)C=CC(Cl)[C@@]4(O)C3)[C](=O)O2	NCGC00488485-01	CANVASS	1	0	2.464	1.033	2.464	1.033	0.7113	0.4351	0.7113	0.4351	4.961	0.6013	4.35	0.6706	-1.144	inf	-	- = 0.89;+ = 0.11;	+	- = 0.2;+ = 0.8;	yes	no = 0.49;yes = 0.51;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.62;high = 0.38;	450.8	0	3	0	10	0	139.8	0	0.1471	0	5	0
COC1C(O)C(C)OC(OC2CC[C@]3(C=O)C4CC[C@]5(C)C(CC[C@]5(O)C4CC[C@]3(O)C2)C6=CC(=O)OC6)C1OC	NCGC00488497-01	CANVASS	1	0	1.602	1.033	1.602	1.033	0.8716	0.4351	0.8716	0.4351	4.952	inf	4.219	0.6288	-1.302	0.3585	-	- = 0.82;+ = 0.18;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.05;yes = 0.95;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.94;high = 0.06;	578.7	0	3	0	10	0	141	0	0.1304	0	6	0
CC\C(C)=C1/OC(=O)C(C)C(O)C(CC2=CC=CN=C2)NC(=O)C(NC(=O)C3=NC=CC=C3O)C(C)OC1=O	NCGC00488653-01	CANVASS	1	0	0.8777	1.033	0.8777	1.033	0.8799	0.4351	0.8799	0.4351	5.311	inf	2.771	0.8881	-1.081	inf	-	- = 0.78;+ = 0.22;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.04;yes = 0.96;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.67;high = 0.33;	540.6	0	4	0	12	0	177	0	0.1463	0	6	0
CC(O)\C=C\C1(O)C(C)(C)CC(O)CC1(C)O	NCGC00488584-01	CANVASS	1	0	4.092	0.7036	4.092	0.7036	0.9843	0.4351	0.9843	0.4351	4.391	inf	4.383	0.6157	-0.7581	0.3585	-	- = 0.67;+ = 0.33;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.6;yes = 0.4;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.83;high = 0.17;	244.3	0	4	0	4	0	80.92	0	0.1176	0	2	0
CC(=O)NCCC1=C[NH]C2=C1C=C(O)C=C2	NCGC00015039-08	CANVASS	1	0	3.369	0.7036	3.369	0.7036	1.004	0.4351	1.004	0.4351	3.771	0.6013	3.899	0.4734	-0.8782	0.3585	-	- = 0.57;+ = 0.43;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.69;yes = 0.31;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.85;high = 0.15;	218.3	0	3	0	4	0	65.12	0	0.2353	0	4	0
CC=C1C(O)C2OC(=O)N3CCC=C1C23	NCGC00488520-01	CANVASS	1	0	3.598	1.033	3.598	1.033	1.085	0.4351	1.085	0.4351	4.2	0.6013	4.511	0.6235	0.08557	inf	+	- = 0.36;+ = 0.64;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.1;yes = 0.9;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.95;high = 0.05;	207.2	0	1	0	4	0	49.77	0	0	0	0	0
CC1C2C(O)CC(=C3C(C2OC1=O)C(=CC3=O)C)C	NCGC00180440-03	CANVASS	1	0	3.016	0.7036	3.016	0.7036	1.089	0.4351	1.089	0.4351	4.652	0.6013	3.811	0.5478	-0.2305	inf	+	- = 0.41;+ = 0.59;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.1;yes = 0.9;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.73;high = 0.27;	262.3	0	1	0	4	0	63.6	0	0	0	0	0
CC1CC2OC(=O)C(=C)C2C(O)C3=C(C)C(=O)CC13	NCGC00488457-01	CANVASS	1	0	3.109	0.7036	3.109	0.7036	1.089	0.4351	1.089	0.4351	4.562	0.6013	3.961	0.5668	-0.2306	inf	+	- = 0.45;+ = 0.55;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.09;yes = 0.91;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.77;high = 0.23;	262.3	0	1	0	4	0	63.6	0	0	0	0	0
OCC1=CC=C2OC=NC2=C1	NCGC00488523-01	CANVASS	1	0	5.015	0.7036	5.015	0.7036	1.123	0.4351	1.123	0.4351	4.117	0.6013	4.572	0.3908	-0.773	0.3585	+	- = 0.36;+ = 0.64;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.71;yes = 0.29;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.94;high = 0.06;	149.1	0	1	0	3	0	46.26	0	0.08333	0	1	0
OC1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(O)C=C3	NCGC00488813-01	CANVASS	1	0	2.523	1.033	2.523	1.033	1.187	0.4351	1.187	0.4351	4.771	0.6013	4.408	0.5696	-0.5042	inf	-	- = 0.94;+ = 0.06;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.67;yes = 0.33;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.63;high = 0.37;	288.3	0	4	0	6	0	107.2	0	0.04348	0	1	0
COC(=O)[C@@]1(CC(=O)C2=C(O)C=C(C)C=C2O1)C3CCC(=O)O3	NCGC00355530-02	CANVASS	1	0	1.68	0.7036	1.68	0.7036	1.401	0.4351	1.401	0.4351	4.754	0.6013	3.948	0.5623	-0.7291	0.3585	-	- = 0.94;+ = 0.06;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.67;yes = 0.33;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.71;high = 0.29;	320.3	0	1	0	7	0	99.13	0	0.12	0	3	0
CC1=CC(=C(O)C(=C1)C)C(=O)CC2CC(=O)NC(=O)C2	NCGC00180403-02	CANVASS	1	0	3.042	1.033	3.042	1.033	1.41	0.4351	1.41	0.4351	4.52	0.6013	3.92	0.6541	-0.1232	0.3585	-	- = 0.78;+ = 0.22;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.86;yes = 0.14;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.57;high = 0.43;	275.3	0	2	0	5	0	83.47	0	0.1429	0	3	0
OCCC1OC(=O)C2=C(O)C=CC=C12	NCGC00488592-01	CANVASS	1	0	3.641	0.7036	3.641	0.7036	1.438	0.4351	1.438	0.4351	3.981	0.6013	4.037	0.4309	-0.4267	0.3585	-	- = 0.59;+ = 0.41;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.81;yes = 0.19;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.73;high = 0.27;	194.2	0	2	0	4	0	66.76	0	0.1333	0	2	0
C[C@]12CCC3C(CCC4CC(O)CC[C@]34CO)[C@@]1(O)CCC2C5=CC(=O)OC5	NCGC00488733-01	CANVASS	1	0	2.264	1.033	2.264	1.033	1.439	0.4351	1.439	0.4351	4.533	0.6013	4.871	0.7377	-1.012	0.3585	-	- = 0.85;+ = 0.15;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.04;yes = 0.96;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.77;high = 0.23;	390.5	0	3	0	5	0	86.99	0	0.0625	0	2	0
CC1C=C(C)C(OC(=O)C=CCCC=CC(O)C1O)C(C)C(=O)C=CCC2CC(=O)NC(=O)C2	NCGC00488642-01	CANVASS	1	0	3.199	1.033	3.199	1.033	1.592	0.4351	1.592	0.4351	4.998	inf	4.721	1.2	-0.2301	inf	-	- = 0.81;+ = 0.19;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.07;yes = 0.93;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.65;high = 0.35;	473.6	0	3	0	8	0	130	0	0.1429	0	5	0
C[C@@]12CCC=C(CO)CCC3C(OC(=O)C3=C)C1O2	NCGC00488522-01	CANVASS	1	0	3.053	0.7036	3.053	0.7036	1.594	0.4351	1.594	0.4351	4.685	0.6013	4.537	0.4891	-0.01921	0.3585	+	- = 0.4;+ = 0.6;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.67;yes = 0.33;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.81;high = 0.19;	264.3	0	1	0	4	0	59.06	0	0.04762	0	1	0
COC1=CC2=C([NH]C=C2CCNC(C)=O)C=C1	NCGC00015680-34	CANVASS	1	0	3.449	0.7036	3.449	0.7036	1.667	0.4351	1.667	0.4351	4.199	0.6013	4.008	0.4359	-0.4061	0.3585	+	- = 0.29;+ = 0.71;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.74;yes = 0.26;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.84;high = 0.16;	232.3	0	2	0	4	0	54.12	0	0.2778	0	5	0
CC(NC(C)=O)C1=NC(=CS1)C=CC=CC(=O)CC2CC(=O)CC[C@]2(C)O	NCGC00488641-01	CANVASS	1	0	2.363	1.033	2.363	1.033	1.676	0.4351	1.676	0.4351	4.698	0.6013	4.444	0.8163	-1.059	inf	-	- = 0.92;+ = 0.08;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.53;yes = 0.47;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.7;high = 0.3;	390.5	0	2	0	6	0	96.36	0	0.2857	0	8	0
CC1C=C(C)C(OC(=O)C=CCCC=CC(O)C1O)C(C)C(=O)CCCC2CC(=O)NC(=O)C2	NCGC00488651-01	CANVASS	1	0	3.019	1.033	3.019	1.033	1.832	0.4351	1.832	0.4351	4.969	inf	4.908	0.992	-0.262	inf	-	- = 0.81;+ = 0.19;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.04;yes = 0.96;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.6;high = 0.4;	475.6	0	3	0	8	0	130	0	0.1714	0	6	0
COC(CC(C)C(O)C=CC=CCNC(=O)C(C)(C)C(O)C(C)=CC=CC=CCC1=CN=CO1)[C@]2(O)C(C)C(=O)N(C)[C@@]23COC3=O	NCGC00488742-01	CANVASS	1	0	1.873	1.033	1.873	1.033	1.833	0.4351	1.833	0.4351	5.059	inf	4.719	1.439	-0.7908	inf	-	- = 0.79;+ = 0.21;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.15;yes = 0.85;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.69;high = 0.31;	655.8	0	4	0	12	0	171.7	0	0.3469	0	17	0
CC(=C)C(=O)OC1C[C@@]2(C)OC(=CC2=O)C(=CC3OC(=O)C(=C)C13)C	NCGC00488496-01	CANVASS	1	0	1.515	1.033	1.515	1.033	1.919	0.4351	1.919	0.4351	4.666	0.6013	4.168	0.7652	-0.3127	inf	-	- = 0.78;+ = 0.22;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.18;yes = 0.82;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.77;high = 0.23;	344.4	0	0	0	6	0	78.9	0	0.1111	0	3	0
CC1C(O)C(O)C=CCCC=CC(=O)OC1C(C)=CC(C)C(=O)CCCC2CC(=O)NC(=O)C2	NCGC00488640-01	CANVASS	1	0	2.975	1.033	2.975	1.033	1.925	0.4351	1.925	0.4351	4.959	inf	4.946	1.006	-0.2524	inf	-	- = 0.85;+ = 0.15;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.06;yes = 0.94;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.58;high = 0.42;	475.6	0	3	0	8	0	130	0	0.2	0	7	0
CCC1C[C@@]2(CC)OC(=O)[C@@]3(CC)OC(=O)C1C23	NCGC00488450-01	CANVASS	1	0	2.943	1.033	2.943	1.033	1.935	0.4351	1.935	0.4351	4.279	0.6013	3.986	0.5858	-0.2566	0.3585	+	- = 0.39;+ = 0.61;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.81;yes = 0.19;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.78;high = 0.22;	252.3	0	0	0	4	0	52.6	0	0.15	0	3	0
OC1=CC=C2C(=O)CC(OC2=C1)C3=CC(=CC(=C3)O)O	NCGC00488585-01	CANVASS	1	0	2.35	1.033	2.35	1.033	1.94	0.4351	1.94	0.4351	4.735	0.6013	4.687	0.5415	-0.3825	inf	-	- = 0.86;+ = 0.14;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.73;yes = 0.27;	high	low = 0.0454545;medium = 0.227273;high = 0.5;very high = 0.227273;	low	low = 0.56;high = 0.44;	272.3	0	3	0	5	0	86.99	0	0.04545	0	1	0
COC1=C(O)C(=C(CCCC2=CC(=C(OC)C(=C2)O)O)C=C1)O	NCGC00488464-01	CANVASS	1	0	3.231	1.033	3.231	1.033	1.944	0.4351	1.944	0.4351	4.912	0.6013	4.831	0.6549	-0.476	inf	-	- = 0.95;+ = 0.05;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.66;yes = 0.34;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 0.56;high = 0.44;	320.3	0	4	0	6	0	99.38	0	0.25	0	6	0
CC1C(O)C(O)C=CCCCCC(=O)OC1C(C)=CC(C)C(=O)C=CCC2CC(=O)NC(=O)C2	NCGC00488637-01	CANVASS	1	0	3.059	1.033	3.059	1.033	1.945	0.4351	1.945	0.4351	4.952	inf	4.794	0.9906	-0.2518	inf	-	- = 0.85;+ = 0.15;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.07;yes = 0.93;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.57;high = 0.43;	475.6	0	3	0	8	0	130	0	0.1714	0	6	0
CCC1=C2CCCN3C2C(OC3=O)C1OC(C)=O	NCGC00488662-01	CANVASS	1	0	3.169	1.033	3.169	1.033	1.982	0.4351	1.982	0.4351	4.207	0.6013	4.349	0.5183	-0.05065	0.3585	-	- = 0.67;+ = 0.33;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.16;yes = 0.84;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.87;high = 0.13;	251.3	0	0	0	5	0	55.84	0	0.15	0	3	0
CN1C(=O)[C@@]23OC4C(C(=O)[C@]([N]#C)(C5=C2C1=CC=C5)[C@](C)(C=C)C4=O)C3(C)C	NCGC00488590-01	CANVASS	1	0	1.637	1.033	1.637	1.033	2.006	0.4351	2.006	0.4351	5.029	inf	3.994	0.9017	-0.6063	inf	-	- = 0.59;+ = 0.41;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.54;yes = 0.46;	medium	low = 0.0416667;medium = 0.541667;high = 0.166667;very high = 0.25;	low	low = 0.75;high = 0.25;	377.4	0	0	0	6	0	63.68	0	0.0625	0	2	0
CC(O)CC1=C[C](=O)C2=C(O1)C=C(O)C=C2C	NCGC00488634-01	CANVASS	1	0	3.396	0.7036	3.396	0.7036	2.026	0.4351	2.026	0.4351	4.126	0.6013	4.699	0.4281	-1.126	0.3585	-	- = 0.61;+ = 0.39;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.74;yes = 0.26;	high	low = 0.0454545;medium = 0.227273;high = 0.5;very high = 0.227273;	low	low = 0.57;high = 0.43;	234.2	0	2	0	4	0	70.67	0	0.1111	0	2	0
CC(C1CC[C@@](C)(O1)C=C)C(C)=O	NCGC00488609-01	CANVASS	1	0	4.575	0.7036	4.575	0.7036	2.049	0.4351	2.049	0.4351	4.352	0.6013	4.519	0.4317	0.1182	0.3585	+	- = 0.27;+ = 0.73;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.8;yes = 0.2;	medium	low = 0.0416667;medium = 0.541667;high = 0.166667;very high = 0.25;	low	low = 0.84;high = 0.16;	182.3	0	0	0	2	0	26.3	0	0.2308	0	3	0
CC1=C2C(=O)C3=C(C=C(O)C(=C3O)O)C(=O)C2=CO1	NCGC00488631-01	CANVASS	1	0	1.698	1.033	1.698	1.033	2.164	0.4351	2.164	0.4351	4.454	0.6013	3.665	0.6447	-0.1614	inf	-	- = 0.85;+ = 0.15;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.69;yes = 0.31;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	high	low = 0.43;high = 0.57;	260.2	0	3	0	6	0	108	0	0	0	0	0
CC1C(O)CC=CCCCCC(=O)OC1C(C)=CC(C)C(=O)CC(O)CC2CC(=O)NC(=O)C2	NCGC00488636-01	CANVASS	1	0	2.677	1.033	2.677	1.033	2.175	0.4351	2.175	0.4351	4.949	0.6013	4.678	0.8452	-0.2682	inf	-	- = 0.84;+ = 0.16;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.07;yes = 0.93;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	low	low = 0.53;high = 0.47;	477.6	0	3	0	8	0	130	0	0.2	0	7	0
COC1=CC2=C(OC3=C(OC)C(=C(OC)C(=C3[C]2=O)OC)OC)C=C1	NCGC00488508-01	CANVASS	1	0	2.617	1.033	2.617	1.033	2.261	0.4351	2.261	0.4351	5.214	0.6013	5.264	0.6084	-0.4028	inf	-	- = 0.84;+ = 0.16;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.71;yes = 0.29;	low	low = 0.454545;medium = 0.181818;high = 0.272727;very high = 0.0909091;	low	low = 0.56;high = 0.44;	346.3	0	0	0	7	0	76.36	0	0.1852	0	5	0
CC1C=C(C)C(OC(=O)C=CCCC=CCC1O)C(C)C(=O)C=CCC2CC(=O)NC(=O)C2	NCGC00488744-01	CANVASS	1	0	2.919	1.033	2.919	1.033	2.296	0.4351	2.296	0.4351	5.061	inf	4.899	1.178	-0.1192	inf	-	- = 0.85;+ = 0.15;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.09;yes = 0.91;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.52;high = 0.48;	457.6	0	2	0	7	0	109.8	0	0.1471	0	5	0
CC1CC(O)C=CCCCCC(=O)OC1C(C)=CC(C)C(=O)CC(O)CC2CC(=O)NC(=O)C2	NCGC00488638-01	CANVASS	1	0	2.575	1.033	2.575	1.033	2.302	0.4351	2.302	0.4351	4.851	0.6013	4.706	0.8436	-0.2667	inf	-	- = 0.84;+ = 0.16;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.07;yes = 0.93;	very high	low = 0.249967;medium = 0.249967;high = 0.249967;very high = 0.2501;	low	low = 0.63;high = 0.37;	477.6	0	3	0	8	0	130	0	0.2	0	7	0
CC1=C2CC[C@@](C)(O)C2C3OC(=O)C(=C)C3CC1	NCGC00390768-03	CANVASS	1	0	2.748	0.7036	2.748	0.7036	2.318	0.4351	2.318	0.4351	4.695	0.6013	4.543	0.5101	0.01434	inf	+	- = 0.38;+ = 0.62;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.08;yes = 0.92;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.66;high = 0.34;	248.3	0	1	0	3	0	46.53	0	0	0	0	0
COC1=CC2=C(C=C1)C3=C([NH]2)C(=NCC3)C	NCGC00017221-10	CANVASS	1	0	3.345	0.7036	3.345	0.7036	2.362	0.4351	2.362	0.4351	4.503	0.6013	4.506	0.4896	-0.5215	0.3585	+	- = 0.07;+ = 0.93;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.72;yes = 0.28;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 0.77;high = 0.23;	214.3	0	1	0	3	0	37.38	0	0.05556	0	1	0
CC1C(O)CC=CCCC=CC(=O)OC1C(C)=CC(C)C(=O)C=CCC2CC(=O)NC(=O)C2	NCGC00488644-01	CANVASS	1	0	2.87	1.033	2.87	1.033	2.385	0.4351	2.385	0.4351	5.075	inf	4.959	1.192	-0.1101	inf	-	- = 0.89;+ = 0.11;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.12;yes = 0.88;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.49;high = 0.51;	457.6	0	2	0	7	0	109.8	0	0.1765	0	6	0
CC1CC(O)C(CNC(C)=O)OC1CCC=C(C)C(C)=CC=O	NCGC00488486-01	CANVASS	1	0	3.107	0.7036	3.107	0.7036	2.401	0.4351	2.401	0.4351	4.607	0.6013	4.203	0.5968	-0.2656	inf	-	- = 0.77;+ = 0.23;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.55;yes = 0.45;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.95;high = 0.05;	323.4	0	2	0	5	0	75.63	0	0.3478	0	8	0
OC1=CC=C(C=C1)C2CC(=O)C3=C(O2)C=C(O)C=C3	NCGC00247525-03	CANVASS	1	0	1.991	0.7036	1.991	0.7036	2.424	0.4351	2.424	0.4351	4.806	0.6013	4.992	0.4445	-0.3883	0.3585	+	- = 0.45;+ = 0.55;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.74;yes = 0.26;	high	low = 0.0454545;medium = 0.227273;high = 0.5;very high = 0.227273;	low	low = 0.51;high = 0.49;	256.3	0	2	0	4	0	66.76	0	0.04762	0	1	0
CC1=CC(=CC2=C1C(=O)C3=C(O)C=C(O)C=C3C2=O)O	NCGC00488627-01	CANVASS	1	0	1.218	1.033	1.218	1.033	2.44	0.4351	2.44	0.4351	4.863	0.6013	3.801	0.6528	-0.1493	inf	-	- = 0.81;+ = 0.19;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.73;yes = 0.27;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	high	low = 0.4;high = 0.6;	270.2	0	3	0	5	0	94.83	0	0	0	0	0
COC1=CC2=C(C(=C1O)O)C(=O)C3=C(C)OC=C3C2=O	NCGC00488626-01	CANVASS	1	0	1.449	1.033	1.449	1.033	2.455	0.4351	2.455	0.4351	4.471	0.6013	3.749	0.5891	-0.2636	inf	-	- = 0.84;+ = 0.16;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.78;yes = 0.22;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	high	low = 0.42;high = 0.58;	274.2	0	2	0	6	0	96.97	0	0.04545	0	1	0
