structure	order	scaffold_id	scaffold_key	color
O=C(Oc1ccc2c(c1)C1(c3ccccc3)CCNC(C2)C1)c1ccccc1	43951	scaffold.346508	27 2 3 5 0 6 3 1 2 0 0 1 1 3 0 0 2 1 0 0 0 0 0 0 1 0 3 3 2 8 1 8 DZNBIOSAUKKFLR-UHFFFAOYSA-N	7
O=C1OC[C@H]2[C@@H]1Cc1ccccc1[C@@H]2/C=C/c1ccc(-c2ccccc2)cn1	43952	scaffold.332830	27 2 3 5 0 6 3 1 2 0 0 1 1 3 0 0 2 1 0 0 0 0 0 0 1 0 5 1 3 6 1 6 AETBHXRBJWDECW-UTKAUWFASA-N	7
O=C(O[C@H]1c2ccccc2[C@@H](c2ccccc2)[C@H]2C(=O)OC[C@H]12)c1ccccc1	43953	scaffold.367361	27 2 3 5 0 6 3 1 2 0 0 2 0 4 0 0 4 0 0 0 0 0 0 0 2 0 7 0 8 9 2 9 VBWVMEFYGXGKFY-BJESRGMDSA-N	7
c1ccc(CCN2CCC3(c4ccccc4)CC2Cc2ccccc23)cc1	43954	scaffold.321987	27 2 3 5 0 6 3 1 3 0 0 0 3 1 0 0 0 1 0 0 0 0 0 0 0 0 4 2 2 8 0 8 CEGWTIYNMAJCBZ-UHFFFAOYSA-N	7
O=C(CC1(c2ccccc2)CC1)N1CCc2cccc(-c3ccccc3)c2C1	43955	scaffold.350266	27 2 3 5 0 6 3 1 3 0 0 0 3 2 0 0 1 1 0 0 0 0 0 0 1 0 4 1 2 5 1 5 UYIMCECZAADBNC-UHFFFAOYSA-N	7
O=C(Nc1ccccc1)c1c2c(nc3ccccc13)C(=O)N(C1CCCCC1)C2	43956	scaffold.360538	27 2 3 5 0 6 3 1 5 0 0 0 5 5 0 0 2 3 0 0 0 0 1 0 2 0 5 2 3 10 2 10 LXJHPNHVNBTCCG-UHFFFAOYSA-N	7
O=C(NC1CCCCC1)C1c2[nH]c3ccccc3c2CC(=O)N1c1ccccc1	43957	scaffold.369463	27 2 3 5 0 6 3 1 5 0 0 0 5 5 0 0 2 3 0 0 0 0 2 0 2 0 6 1 5 9 2 9 HDZMJLDQMGXBKO-UHFFFAOYSA-N	7
O=C(Nc1ccccc1)C1CCN(c2ncnc3[nH]c4c(c23)CCCC4)CC1	43958	scaffold.350050	27 2 3 5 0 6 3 1 7 0 0 0 7 6 0 0 1 5 0 0 0 3 0 0 1 0 5 1 5 9 1 9 RESOVLFFYJXSTI-UHFFFAOYSA-N	7
O=C(N[C@H]1CCc2c(-c3noc(-c4ccccc4)n3)cccc21)N1CCCC1	43959	scaffold.350755	27 2 3 5 0 6 3 1 7 0 0 1 6 6 0 0 2 4 0 1 0 3 0 0 2 0 5 1 3 7 1 7 MECPUGLOUMYRPY-IBGZPJMESA-N	7
O=C(N[C@@H]1CCc2c(-c3noc(-c4ccccc4)n3)cccc21)N1CCCC1	43960	scaffold.350948	27 2 3 5 0 6 3 1 7 0 0 1 6 6 0 0 2 4 0 1 0 3 0 0 2 0 5 1 3 7 1 7 MECPUGLOUMYRPY-LJQANCHMSA-N	7
O=C(Nc1ccccc1)c1cc2c3c(c(N4CCOCC4)nc2s1)CCCC3	43961	scaffold.337535	27 2 3 5 0 6 3 1 7 0 1 1 5 6 0 1 2 3 0 0 0 2 3 0 1 0 5 3 4 10 1 10 DFFMRGZZEHCSLJ-UHFFFAOYSA-N	7
C(=Nc1cccc(-c2ncnc3[nH]c(C4=CCNCC4)cc23)c1)N1CCC1	43962	scaffold.326821	27 2 3 5 0 6 3 1 8 0 0 0 8 6 0 0 0 6 0 0 0 2 0 0 1 0 3 3 2 5 0 5 UPNHSRILTURMHG-UHFFFAOYSA-N	7
O=C(Nc1ccccc1)c1cc2c3c(c(N4CCOCC4)nc2s1)COCC3	43963	scaffold.336941	27 2 3 5 0 6 3 1 8 0 1 2 5 7 0 1 3 3 0 0 0 2 3 0 1 0 5 3 4 10 1 10 VPEOGOKDLAZBKP-UHFFFAOYSA-N	7
O=S(=O)(Oc1ccc2c(c1)C1(c3ccccc3)CCNC(C2)C1)c1ccccc1	43964	scaffold.369068	27 2 3 5 0 6 3 1 8 0 6 1 1 5 0 1 3 1 0 1 0 0 0 2 2 0 3 3 2 8 2 8 MLMQFTGGCJNDHE-UHFFFAOYSA-N	7
O=S(=O)(Oc1ccccc1)C1CC2OC1C(c1ccccc1)=C2c1ccccc1	43965	scaffold.356559	27 2 3 5 0 6 3 1 8 0 6 2 0 5 0 1 4 0 0 1 0 0 1 2 2 0 1 2 0 4 2 4 SMXPPKCVRDKVBA-UHFFFAOYSA-N	7
c1cc2c(c(CCN3CCN(c4nsc5ccccc45)CC3)c1)NCCC2	43966	scaffold.306149	27 2 3 5 0 6 3 1 9 0 1 0 8 5 0 1 0 4 0 1 0 1 2 0 0 0 5 0 3 5 0 5 OHCVAXKMWSYMHE-UHFFFAOYSA-N	7
O=C1CCc2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2N1	43967	scaffold.331860	27 2 3 5 0 6 3 1 9 0 1 0 8 6 0 1 1 4 0 1 0 1 2 0 1 0 5 0 3 5 1 5 KFURNDMKXUAAPV-UHFFFAOYSA-N	7
O=C(CN1CCN(c2ccccc2)CC1)N1CCc2[nH]c3ccccc3c2C1	43968	scaffold.339077	27 2 3 5 0 6 3 1 10 0 0 0 10 5 0 0 1 4 0 0 0 0 3 0 1 0 4 2 2 9 1 9 ALGJLTGZIGLLSY-UHFFFAOYSA-N	7
c1cnc2c(c1)CCC[C@@H]2NCc1cn2c(N3CCNCC3)cccc2n1	43969	scaffold.309805	27 2 3 5 0 6 3 1 10 0 0 0 10 6 0 0 0 6 0 0 0 2 5 0 0 0 5 2 3 5 0 5 IBPYQPGZKASHSZ-SFHVURJKSA-N	7
O=S1[C@H]2C[C@H](S(=O)(=O)Oc3ccccc3)[C@@H]1C(c1ccccc1)=C2c1ccccc1	43970	scaffold.387199	27 2 3 5 0 6 3 1 10 0 9 1 0 6 0 2 4 0 0 1 0 0 1 3 2 0 1 1 0 4 3 4 VKNGSHGEZQHVFR-FDNDVJRSSA-N	7
c1ccc(CCN2CCN(c3ncnc4cc5n(c34)CCCC5)CC2)cc1	43971	scaffold.302988	27 2 3 5 0 6 3 1 11 0 0 0 11 5 0 0 0 5 0 0 0 2 5 0 0 0 5 1 5 9 0 9 MPPLRSARXJJFIV-UHFFFAOYSA-N	7
c1ccc2c(c1)CC(NCc1ccc(N3CCCc4ccccc43)cc1)C2	43972	scaffold.315743	27 2 3 5 0 6 3 2 4 0 0 0 4 2 0 0 0 2 0 0 0 0 0 0 0 0 4 2 2 6 0 6 IOVVJBNAHHOLQS-UHFFFAOYSA-N	7
C1=C2CCC[C@H](CCc3ccccc3)C2Cc2cnn(-c3ccccc3)c21	43973	scaffold.303921	27 2 3 5 0 6 3 2 4 0 0 0 4 2 0 0 0 2 0 1 0 0 0 0 0 0 4 1 2 5 0 5 FHYKUXNPQAFNPF-CGHJUBPDSA-N	7
O=C(CC1COc2ccccc21)N1CCc2cccc(-c3ccccc3)c2C1	43974	scaffold.351556	27 2 3 5 0 6 3 2 4 0 0 1 3 3 0 0 2 1 0 0 0 0 0 0 1 0 5 1 3 6 1 6 VZGGNSVFWXRGQN-UHFFFAOYSA-N	7
C1=C(c2c[nH]c3ccccc23)CCN(CCC2OCCc3ccccc32)C1	43975	scaffold.303941	27 2 3 5 0 6 3 2 5 0 0 1 4 3 0 0 1 2 0 0 0 0 0 0 0 0 4 0 2 2 0 2 DYPZNJMWRRPTEW-UHFFFAOYSA-N	7
c1ccc(NNC2CC(c3ccccc3)c3cc4c(cc3O2)OCO4)cc1	43976	scaffold.317934	27 2 3 5 0 6 3 2 5 0 0 3 2 5 0 0 3 2 0 1 0 2 1 0 0 0 4 4 2 10 0 10 BAMQPLJRRLKFEG-UHFFFAOYSA-N	7
O=C(Nc1ccccc1)N1CCc2c(sc3c2CCCC3)C1c1ccccc1	43977	scaffold.337150	27 2 3 5 0 6 3 2 5 0 1 0 4 4 0 1 1 2 0 0 0 1 1 0 2 0 6 1 6 9 1 9 YCGLJYJBILGNAE-UHFFFAOYSA-N	7
C(=N/N1CCN(C2c3ccccc3-c3ccccc32)CC1)\c1ccccc1	43978	scaffold.318030	27 2 3 5 0 6 3 2 7 0 0 0 7 3 0 0 0 3 0 1 0 0 2 0 1 0 6 0 7 9 0 9 JGAYKEAZJXUZJD-XIEYBQDHSA-N	7
O=S(=O)(Nc1ccccc1)c1ccc2c(c1)[C@H]1C=CC[C@H]1[C@@H](c1ccccc1)N2	43979	scaffold.360898	27 2 3 5 0 6 3 2 8 0 6 0 2 5 0 1 2 2 0 1 0 0 0 2 2 0 5 2 4 10 2 10 CIBZGPSMXNRKIV-YZUZCNPQSA-N	7
O=C(Cn1ncc2c1-c1ccccc1OC2)N1CCN(c2ccccc2)CC1	43980	scaffold.337590	27 2 3 5 0 6 3 2 11 0 0 1 10 6 0 0 2 4 0 1 0 0 3 0 1 0 5 0 4 7 1 7 HWEAMOYRMKXLPD-UHFFFAOYSA-N	7
C1=C(/C=N/c2ccccc2)CC(c2ccccc2)c2cc3c(cc21)OCO3	43981	scaffold.302870	27 2 3 5 0 6 3 3 3 0 0 2 1 3 0 0 2 1 0 0 0 1 1 0 0 1 4 2 2 6 0 6 MHWCJMHDDAIULR-MFKUBSTISA-N	7
O=C(Oc1ccc(C2N=Cc3c(sc4c3CCNC4)N2)cc1)c1ccccc1	43982	scaffold.338575	27 2 3 5 0 6 3 3 5 0 1 1 3 6 0 1 2 3 0 0 0 2 1 0 1 0 4 2 2 8 1 8 GDXWAVPRKUVUOF-UHFFFAOYSA-N	7
c1ccc(-c2c[nH]c(C3(NCc4c[nH]c5ccccc45)CCCC3)n2)cc1	43983	scaffold.323443	27 2 3 5 0 6 4 0 4 0 0 0 4 4 0 0 0 4 0 0 0 1 3 0 0 0 4 1 1 5 0 5 DCVMBWUHXHBEKW-UHFFFAOYSA-N	7
c1ccc(COc2cccc(-c3nc(C4CCC4)n4ccncc34)c2)cc1	43984	scaffold.307262	27 2 3 5 0 6 4 0 6 0 0 1 5 4 0 0 1 3 0 0 0 1 3 0 0 0 5 2 4 9 0 9 OBURQNBKRSOPME-UHFFFAOYSA-N	7
c1ccc(COc2cccc(-c3cn(C4CCC4)c4ncncc34)c2)cc1	43985	scaffold.326897	27 2 3 5 0 6 4 0 6 0 0 1 5 4 0 0 1 3 0 0 0 2 0 0 0 0 5 2 4 9 0 9 BXEGDOUEXJXAAE-UHFFFAOYSA-N	7
c1ccc2cc(-c3nn(CCC4CCNCC4)c4ncncc34)ccc2c1	43986	scaffold.318737	27 2 3 5 0 6 4 0 7 0 0 0 7 5 0 0 0 5 0 1 0 2 0 0 0 0 5 2 3 9 0 9 CYOQDPSZQBWHCP-UHFFFAOYSA-N	7
O=C(Nc1ccccc1)C1CCN(c2nc3ccccc3n3cccc23)CC1	43987	scaffold.338074	27 2 3 5 0 6 4 0 8 0 0 0 8 5 0 0 1 4 0 0 0 1 3 0 1 0 5 1 4 9 1 9 SHBDXDJWCJRFJD-UHFFFAOYSA-N	7
c1cc(OCC2CCNCC2)c2nc(-c3nnc4ccccn34)ccc2c1	43988	scaffold.324202	27 2 3 5 0 6 4 0 8 0 0 1 7 6 0 0 1 5 0 1 0 2 3 0 0 0 5 1 3 7 0 7 CAZNIOSROXHNKZ-UHFFFAOYSA-N	7
c1ccc(-n2nc(COC3CCCCO3)c3nc4ccccc4nc32)cc1	43989	scaffold.317937	27 2 3 5 0 6 4 0 8 0 0 2 6 6 0 0 2 4 0 1 0 2 5 0 0 0 5 3 3 12 0 12 BWWHVHOGXIMNHG-UHFFFAOYSA-N	7
c1ccc(CCN2CCN(c3ncnc4c3[nH]c3ccccc34)CC2)cc1	43990	scaffold.303018	27 2 3 5 0 6 4 0 9 0 0 0 9 5 0 0 0 5 0 0 0 2 5 0 0 0 5 1 4 9 0 9 WSQDGWOFRGACTF-UHFFFAOYSA-N	7
c1ccc(CCN2CCN(c3ncnc4c3[nH]c3ccncc34)CC2)cc1	43991	scaffold.303017	27 2 3 5 0 6 4 0 10 0 0 0 10 6 0 0 0 6 0 0 0 2 5 0 0 0 5 1 4 9 0 9 ZIRLGNPMJVHMOC-UHFFFAOYSA-N	7
c1ccc(CCN2CCN(c3ncnc4c3[nH]c3ncccc34)CC2)cc1	43992	scaffold.303010	27 2 3 5 0 6 4 0 10 0 0 0 10 6 0 0 0 6 0 0 0 3 5 0 0 0 5 1 4 9 0 9 VOMPCGKHAOXESW-UHFFFAOYSA-N	7
C(=C/c1cn2nccc(N3CCOCC3)c2n1)\c1ccc2ccccc2n1	43993	scaffold.326599	27 2 3 5 0 6 4 0 10 0 0 1 9 6 0 0 1 5 0 1 0 1 5 0 0 0 4 3 2 6 0 6 WACHZYXNHYVDAH-BQYQJAHWSA-N	7
c1ccc(N2CCN(CCn3cnc4c5ccccc5nc-4c3)CC2)cc1	43994	scaffold.304268	27 2 3 5 0 6 4 0 11 0 0 0 11 5 0 0 0 5 0 0 0 1 5 0 0 0 4 2 2 8 0 8 YCNJKKHXOUUDPY-UHFFFAOYSA-N	7
O=C(Cn1cc2nc3ccccc3c-2cn1)N1CCN(c2ccccc2)CC1	43995	scaffold.337726	27 2 3 5 0 6 4 0 11 0 0 0 11 6 0 0 1 5 0 1 0 0 4 0 1 0 4 2 2 8 1 8 RHXOWYFZCZIKTC-UHFFFAOYSA-N	7
O=S(=O)(Nc1ccc2nccc(N3CCNCC3)c2c1)c1csc2ccccc12	43996	scaffold.354132	27 2 3 5 0 6 4 0 13 0 7 0 6 8 0 2 2 4 0 1 0 0 3 2 2 0 5 1 3 6 2 6 MIDDLCIAQLWZAP-UHFFFAOYSA-N	7
O=S(=O)(Nc1ccc2nccc(N3CCNCC3)c2c1)c1cc2ccccc2s1	43997	scaffold.354123	27 2 3 5 0 6 4 0 13 0 7 0 6 8 0 2 2 4 0 1 0 1 2 2 2 0 4 3 2 7 2 7 QMYUNSSKIXJPAS-UHFFFAOYSA-N	7
O=C(Cn1cccn1)N1CCN(c2scnc2-c2nc3ccccc3[nH]2)CC1	43998	scaffold.350310	27 2 3 5 0 6 4 0 14 0 1 0 13 9 0 1 1 7 0 1 0 3 8 0 1 0 4 2 2 8 1 8 SBAFNVLWQCWDIT-UHFFFAOYSA-N	7
O=C(Cn1cncn1)N1CCN(c2scnc2-c2nc3ccccc3[nH]2)CC1	43999	scaffold.350355	27 2 3 5 0 6 4 0 15 0 1 0 14 10 0 1 1 8 0 1 0 5 8 0 1 0 4 2 2 8 1 8 PMUYTILAYMTGHT-UHFFFAOYSA-N	7
O=C(Nc1ccccc1)c1cc2c(-c3ccccc3)c3c(nc2s1)CCCC3=O	44000	scaffold.361701	27 2 3 5 0 6 4 1 3 0 1 0 2 5 0 1 2 2 0 0 0 1 1 0 1 0 5 3 5 10 2 10 CFANQEIXQOSHNR-UHFFFAOYSA-N	7
O=C(Cc1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccccc1	44001	scaffold.336989	27 2 3 5 0 6 4 1 4 0 0 0 4 3 0 0 1 2 0 0 0 0 1 0 1 0 6 1 6 9 1 9 WCIFGZWWSRTWPB-UHFFFAOYSA-N	7
O=C(Nc1ccc(-c2cncc3ccccc23)cc1)N1Cc2ccccc2C1	44002	scaffold.350912	27 2 3 5 0 6 4 1 5 0 0 0 5 4 0 0 1 3 0 0 0 1 0 0 2 0 4 2 2 6 1 6 QVRNDEAQJUMQKU-UHFFFAOYSA-N	7
O=C(Nc1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccccc1	44003	scaffold.337948	27 2 3 5 0 6 4 1 5 0 0 0 5 4 0 0 1 3 0 0 0 1 1 0 2 0 6 1 6 9 1 9 BSDDOQXCRCABNI-UHFFFAOYSA-N	7
c1ccc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cc1	44004	scaffold.309729	27 2 3 5 0 6 4 1 5 0 0 2 3 5 0 0 2 3 0 0 0 3 1 0 0 0 4 2 1 8 0 8 YNTITAOCSQPPEA-UHFFFAOYSA-N	7
O=C(Nc1cccc(-c2nc3ccccc3o2)c1)c1ccc2c(c1)OCCO2	44005	scaffold.337015	27 2 3 5 0 6 4 1 5 0 0 3 2 6 0 0 4 2 0 0 0 1 3 0 1 0 3 4 0 8 1 8 ZGSYGYMWMRAMRU-UHFFFAOYSA-N	7
c1ccc(CNc2nc(-n3ccc4ccccc43)nc3c2CCCC3)cc1	44006	scaffold.325016	27 2 3 5 0 6 4 1 6 0 0 0 6 4 0 0 0 4 0 0 0 4 0 0 0 0 5 2 3 7 0 7 ZGJDQNZPMRDREI-UHFFFAOYSA-N	7
O=C(Nc1ccc(-c2nncc3ccccc23)cc1)N1Cc2ccccc2C1	44007	scaffold.350397	27 2 3 5 0 6 4 1 6 0 0 0 6 5 0 0 1 4 0 1 0 1 0 0 2 0 4 2 2 6 1 6 GLFIIHSJSSCYHF-UHFFFAOYSA-N	7
c1ccc(COc2c3cnc4c(c3nn2-c2ccccc2)CCCC4)cc1	44008	scaffold.315866	27 2 3 5 0 6 4 1 6 0 0 1 5 4 0 0 1 3 0 1 0 1 0 0 0 0 6 1 5 10 0 10 HBOUJCVIJIDHFL-UHFFFAOYSA-N	7
c1ccc(CNc2nc(-n3ccc4ccccc43)nc3c2CNCC3)cc1	44009	scaffold.325048	27 2 3 5 0 6 4 1 7 0 0 0 7 5 0 0 0 5 0 0 0 4 0 0 0 0 5 2 3 7 0 7 RWFOIMBXNMLWOI-UHFFFAOYSA-N	7
c1ccc(CNc2nc(-n3ccc4ccccc43)nc3c2CCNC3)cc1	44010	scaffold.325021	27 2 3 5 0 6 4 1 7 0 0 0 7 5 0 0 0 5 0 0 0 4 1 0 0 0 5 2 3 7 0 7 UADKHKNWOMHVSL-UHFFFAOYSA-N	7
O=C1C2=Cc3ccccc3OC2=NCN1c1cnoc1/C=C/c1ccccc1	44011	scaffold.343285	27 2 3 5 0 6 4 1 7 0 0 2 5 6 0 0 3 3 0 1 0 1 2 0 2 2 3 0 1 0 1 0 MDIFZPAUZQVEON-ZHACJKMWSA-N	7
O=S(=O)(Cc1ccccc1)N1CCc2ccccc2[C@H]1c1c[nH]c2ccccc12	44012	scaffold.369917	27 2 3 5 0 6 4 1 10 0 6 0 4 5 0 1 2 2 0 1 0 0 0 2 2 0 6 0 6 8 2 8 FCZMDDWDVXBQKL-DEOSSOPVSA-N	7
O=S(=O)(Cc1ccccc1)N1CCc2ccccc2[C@@H]1c1c[nH]c2ccccc12	44013	scaffold.369919	27 2 3 5 0 6 4 1 10 0 6 0 4 5 0 1 2 2 0 1 0 0 0 2 2 0 6 0 6 8 2 8 FCZMDDWDVXBQKL-XMMPIXPASA-N	7
O=C(Nc1ccc2c(c1)Cc1ccccc1-2)c1ccccc1-c1ccccc1	44014	scaffold.336212	27 2 3 5 0 6 4 2 1 0 0 0 1 2 0 0 1 1 0 0 0 0 0 0 1 0 5 2 3 6 1 6 STMNYCKJMQRCPH-UHFFFAOYSA-N	7
O=C(Nc1ccccc1)C1=CNc2nc3ccccc3n2C1c1ccccc1	44015	scaffold.337062	27 2 3 5 0 6 4 2 6 0 0 0 6 5 0 0 1 4 0 0 0 3 1 0 2 1 5 1 5 6 1 6 CHGBVPGMLNWCRB-UHFFFAOYSA-N	7
O=C(Nc1ccc2c(c1)-c1c(cnn1-c1ccccc1)CC2)c1cccnc1	44016	scaffold.335593	27 2 3 5 0 6 4 2 6 0 0 0 6 5 0 0 1 4 0 1 0 0 0 0 1 0 5 1 5 10 1 10 JHQNMDVTHURUIF-UHFFFAOYSA-N	7
O=C(Nc1ccc2c(c1)-c1c(cnn1-c1ccccc1)CC2)c1ccncc1	44017	scaffold.335595	27 2 3 5 0 6 4 2 6 0 0 0 6 5 0 0 1 4 0 1 0 0 0 0 1 0 5 1 5 10 1 10 YPGVSQCYOMYXJW-UHFFFAOYSA-N	7
O=C(Nc1ccc2c(c1)-c1c(cnn1-c1ccccc1)CO2)c1ccccc1	44018	scaffold.350328	27 2 3 5 0 6 4 2 6 0 0 1 5 5 0 0 2 3 0 1 0 0 0 0 1 0 5 1 5 10 1 10 YNKVVZZXXRIEBY-UHFFFAOYSA-N	7
O=C(Cn1cc(-c2ccccc2)nn1)N1c2ccccc2Sc2ccccc21	44019	scaffold.345750	27 2 3 5 0 6 4 2 9 0 1 0 8 6 0 1 1 4 0 2 1 0 4 0 1 0 5 2 3 7 1 7 WTMRGPDNCXTTNC-UHFFFAOYSA-N	7
O=S(=O)(Nc1ccc2c(c1)-c1c(cnn1-c1ccccc1)CC2)c1ccccc1	44020	scaffold.366071	27 2 3 5 0 6 4 2 11 0 6 0 5 6 0 1 2 3 0 2 0 0 0 2 2 0 5 1 5 10 2 10 NHPOKVZEAFGGFW-UHFFFAOYSA-N	7
O=C(Nc1ccccc1)c1nn(-c2ccccc2)c2c1NS(=O)(=O)c1ccccc1-2	44021	scaffold.388399	27 2 3 5 0 6 4 2 12 0 6 0 6 8 0 1 3 4 0 2 0 0 3 2 3 0 6 1 6 11 3 11 WCHROXKCANRTMV-UHFFFAOYSA-N	7
c1ccc(COc2ccc3oc(-c4ccc5ccccc5c4)cc3c2)cc1	44022	scaffold.318627	27 2 3 5 0 6 5 0 2 0 0 2 0 2 0 0 2 0 0 0 0 0 0 0 0 0 3 4 0 10 0 10 PVNHIFHKGXSJOX-UHFFFAOYSA-N	7
O=C(Nc1ccc(-c2nccc3c2[nH]c2ccccc23)cc1)c1ccccc1	44023	scaffold.343110	27 2 3 5 0 6 5 0 3 0 0 0 3 4 0 0 1 3 0 0 0 0 1 0 1 0 5 1 4 9 1 9 BPUPPSIVOSBZAI-UHFFFAOYSA-N	7
O=C(Nc1ccccc1)c1cccc2cc(-c3cccc4[nH]ncc34)ccc12	44024	scaffold.346719	27 2 3 5 0 6 5 0 3 0 0 0 3 4 0 0 1 3 0 1 0 0 0 0 1 0 5 1 3 5 1 5 CYZLBHJWQOAGGF-UHFFFAOYSA-N	7
O=C(Nc1cccc(-c2nc3ccccc3o2)c1)c1ccc2ccccc2c1	44025	scaffold.338179	27 2 3 5 0 6 5 0 3 0 0 1 2 4 0 0 2 2 0 0 0 1 1 0 1 0 3 4 0 8 1 8 OSBRRBTYODPXMY-UHFFFAOYSA-N	7
O=C(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccc2ccccc2c1	44026	scaffold.337919	27 2 3 5 0 6 5 0 3 0 0 1 2 4 0 0 2 2 0 0 0 1 1 0 1 0 3 4 0 9 1 9 SLCPACZCSFFXHM-UHFFFAOYSA-N	7
O=C(Nc1ccc2oc(-c3ccc4ccccc4c3)nc2c1)c1ccccc1	44027	scaffold.337943	27 2 3 5 0 6 5 0 3 0 0 1 2 4 0 0 2 2 0 0 0 1 1 0 1 0 3 4 0 10 1 10 VBTGMDCXFAQVAC-UHFFFAOYSA-N	7
O=C(Nc1cccc(-c2nc3ccccc3o2)c1)c1cccc2ccccc12	44028	scaffold.331894	27 2 3 5 0 6 5 0 3 0 0 1 2 4 0 0 2 2 0 0 0 1 1 0 1 0 4 3 1 6 1 6 PNPVLTGMBGNDEN-UHFFFAOYSA-N	7
O=C(Nc1ccc2oc(-c3cccc4ccccc34)nc2c1)c1ccccc1	44029	scaffold.337102	27 2 3 5 0 6 5 0 3 0 0 1 2 4 0 0 2 2 0 0 0 1 1 0 1 0 4 3 2 8 1 8 XWPNPRGYSOODLE-UHFFFAOYSA-N	7
c1ccc(COc2cnc3oc4ccccc4c3c2-c2ccccc2)cc1	44030	scaffold.310753	27 2 3 5 0 6 5 0 3 0 0 2 1 3 0 0 2 1 0 0 0 1 1 0 0 0 6 1 7 10 0 10 ZBEOXGLCSRSAKK-UHFFFAOYSA-N	7
O=C(Oc1ccccc1)c1cc(-c2cc3ccccc3o2)nc2ccccc12	44031	scaffold.344344	27 2 3 5 0 6 5 0 3 0 0 2 1 4 0 0 3 1 0 0 0 0 1 0 1 0 4 4 1 9 1 9 NLCYONAUPVCLOQ-UHFFFAOYSA-N	7
O=C(Nc1ccc2ccccc2n1)c1ccc2nc(-c3ccccc3)[nH]c2c1	44032	scaffold.340765	27 2 3 5 0 6 5 0 4 0 0 0 4 5 0 0 1 4 0 0 0 2 1 0 1 0 3 4 0 9 1 9 XBJIPSOGMSPFFR-UHFFFAOYSA-N	7
c1ccc(COc2ccc3ncc4[nH]nc(-c5ccccc5)c4c3c2)cc1	44033	scaffold.323807	27 2 3 5 0 6 5 0 4 0 0 1 3 4 0 0 1 3 0 1 0 0 1 0 0 0 5 1 5 10 0 10 QHEGYZMEYKCXTG-UHFFFAOYSA-N	7
O=C(Nc1nc2ccccc2s1)c1cc(-c2ccccc2)nc2ccccc12	44034	scaffold.338681	27 2 3 5 0 6 5 0 4 0 1 0 3 5 0 1 1 3 0 0 0 3 1 0 1 0 4 4 1 7 1 7 UPTQIZSIHPGRDU-UHFFFAOYSA-N	7
c1ccc(COc2ccc3cc(-c4n[nH]c5ncncc45)ccc3c2)cc1	44035	scaffold.318734	27 2 3 5 0 6 5 0 5 0 0 1 4 5 0 0 1 4 0 1 0 2 0 0 0 0 4 2 2 8 0 8 MBJXEMBXEUHOHS-UHFFFAOYSA-N	7
c1ccc(-c2nnc(OCc3nc4ccccc4[nH]3)c3ccccc23)cc1	44036	scaffold.312576	27 2 3 5 0 6 5 0 5 0 0 1 4 5 0 0 1 4 0 1 0 2 3 0 0 0 5 2 3 6 0 6 QJFVGLSGALVKNG-UHFFFAOYSA-N	7
c1ccc(CCn2c(-c3ccccc3)nc3nc4ccccc4nc32)cc1	44037	scaffold.313903	27 2 3 5 0 6 5 0 6 0 0 0 6 4 0 0 0 4 0 0 0 3 5 0 0 0 5 3 3 11 0 11 JSFFUOHNRZKPNG-UHFFFAOYSA-N	7
c1ccc(CNc2nc(-n3ccc4ccccc43)nc3ccccc23)cc1	44038	scaffold.325037	27 2 3 5 0 6 5 0 6 0 0 0 6 4 0 0 0 4 0 0 0 4 0 0 0 0 5 2 3 7 0 7 FCMBYMBUWUXSAF-UHFFFAOYSA-N	7
O=C(Nc1nc2ccccc2c2cn(-c3ccccc3)nc12)c1ccccc1	44039	scaffold.330164	27 2 3 5 0 6 5 0 6 0 0 0 6 5 0 0 1 4 0 1 0 1 2 0 1 0 5 3 3 11 1 11 KLUFHTIGWLCRKK-UHFFFAOYSA-N	7
O=C(Nc1ccc2nn(-c3ccccc3)nc2c1)c1cccc2ccccc12	44040	scaffold.337199	27 2 3 5 0 6 5 0 6 0 0 0 6 5 0 0 1 4 0 2 1 0 1 0 1 0 4 3 1 7 1 7 XTQVWBVGCWJGJR-UHFFFAOYSA-N	7
c1ccc(-n2cnc3ccc(OCc4ccc5ccccc5n4)cc32)cc1	44041	scaffold.321065	27 2 3 5 0 6 5 0 6 0 0 1 5 4 0 0 1 3 0 0 0 1 2 0 0 0 4 2 2 8 0 8 CLRZKWDDCHPPFI-UHFFFAOYSA-N	7
c1ccc(CNc2nc(-n3cnc4ccccc43)nc3ccccc23)cc1	44042	scaffold.325039	27 2 3 5 0 6 5 0 7 0 0 0 7 5 0 0 0 5 0 0 0 5 1 0 0 0 5 2 3 7 0 7 HCNXYEPCAZAEON-UHFFFAOYSA-N	7
c1ccc(CNc2nc3ccccc3c3nc(-c4ccccc4)nn23)cc1	44043	scaffold.311732	27 2 3 5 0 6 5 0 7 0 0 0 7 5 0 0 0 5 0 1 0 5 0 0 0 0 5 3 3 11 0 11 QQLCYZKWRFZDHX-UHFFFAOYSA-N	7
