Structure	ID	MOLLIBRARY	MOLLIBRARY_INT	MOLLIBRARY_INT_StdDev	logS	logS_StdDev	logS @ pH7.4	logS @ pH7.4_StdDev	logP	logP_StdDev	logD	logD_StdDev	2C9 pKi	2C9 pKi_StdDev	hERG pIC50	hERG pIC50_StdDev	BBB log([brain]:[blood])	BBB log([brain]:[blood])_StdDev	BBB category	BBB category_Probability	HIA category	HIA category_Probability	P-gp category	P-gp category_Probability	2D6 affinity category	2D6 affinity category_Probability	PPB90 category	PPB90 category_Probability	MW	MW_StdDev	HBD	HBD_StdDev	HBA	HBA_StdDev	TPSA	TPSA_StdDev	Flexibility	Flexibility_StdDev	Rotatable Bonds	Rotatable Bonds_StdDev
CCOC1=C(OCCNC(C)CC2=CC(=C(OC)C=C2)[S](N)(=O)=O)C=CC=C1	DB00706	DrugBank Approved 5.0.9	4	0	1.972	1.033	2.796	0.621	2.829	0.4351	1.303	0.5843	5.16	0.6013	5.316	0.4765	-0.3463	inf	-	- = 0.94;+ = 0.06;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.32;yes = 0.68;	high	low = 0.0625;medium = 0.0625;high = 0.6875;very high = 0.1875;	high	low = 0.13;high = 0.87;	408.5	0	2	0	7	0	99.88	0	0.3793	0	11	0
CCC(=O)N(C1=CC=CC=C1)C2(CCN(CCC3=CC=CS3)CC2)COC	DB00708	DrugBank Approved 5.0.9	4	0	2.902	0.7036	1.239	0.621	3.95	0.4351	1.702	inf	4.725	0.6013	6.228	0.5361	0.02177	inf	+	- = 0.18;+ = 0.82;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.41;yes = 0.59;	high	low = 0.0769231;medium = 0.230769;high = 0.538462;very high = 0.153846;	high	low = 0.33;high = 0.67;	386.6	0	0	0	4	0	32.78	0	0.3103	0	9	0
NC1=N[C](=O)[N](C=C1)C2CSC(CO)O2	DB00709	DrugBank Approved 5.0.9	4	0	3.989	0.7036	2.534	0.621	-1.036	0.4351	-0.508	0.5843	4.058	0.6013	3.909	0.5686	-1.172	0.3585	-	- = 0.98;+ = 0.02;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.63;yes = 0.37;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.99;high = 0.01;	229.3	0	2	0	6	0	90.37	0	0.125	0	2	0
CCCCCN(C)CCC(O)([P](O)(O)=O)[P](O)(O)=O	DB00710	DrugBank Approved 5.0.9	4	0	5.273	1.033	4.561	inf	1.074	0.4351	-2.706	inf	4.219	inf	3.633	0.9555	-1.288	inf	-	- = 0.96;+ = 0.04;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.49;yes = 0.51;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	high	low = 0.24;high = 0.76;	319.2	0	5	0	8	0	138.5	0	0.5	0	9	0
CCN(CC)C(=O)N1CCN(C)CC1	DB00711	DrugBank Approved 5.0.9	4	0	5.455	0.7036	2.844	inf	0.5922	0.4351	-0.2811	0.6135	3.891	0.6013	4.965	0.5139	0.08244	0.3585	+	- = 0.17;+ = 0.83;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.76;yes = 0.24;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 0.98;high = 0.02;	199.3	0	0	0	4	0	26.79	0	0.2857	0	4	0
CC(C(O)=O)C1=CC(=C(C=C1)C2=CC=CC=C2)F	DB00712	DrugBank Approved 5.0.9	4	0	1.52	0.7036	2.302	0.621	4.16	0.4351	0.91	0.5843	5.179	0.6013	4.151	0.51	-1.68	0.3585	+	- = 0.12;+ = 0.88;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.84;yes = 0.16;	medium	low = 0.0416667;medium = 0.541667;high = 0.166667;very high = 0.25;	high	low = 0.07;high = 0.93;	244.3	0	1	0	2	0	37.3	0	0.1579	0	3	0
CC1=C(C(=O)NC2[C@H]3SC(C)(C)C(N3C2=O)C(O)=O)C(=NO1)C4=CC=CC=C4	DB00713	DrugBank Approved 5.0.9	4	0	2.057	1.033	4.338	0.621	2.38	0.4351	-0.6114	inf	5.107	0.6013	2.821	0.6491	-1.461	0.3585	-	- = 0.76;+ = 0.24;	-	- = 0.933333;+ = 0.0666667;	no	no = 0.67;yes = 0.33;	low	low = 0.4;medium = 0.2;high = 0.3;very high = 0.1;	low	low = 0.53;high = 0.47;	401.4	0	2	0	8	0	112.7	0	0.1613	0	5	0
CN1CCC2=C3[C@H]1CC4=C(C(=C(O)C=C4)O)C3=CC=C2	DB00714	DrugBank Approved 5.0.9	4	0	3.464	1.033	1.684	inf	2.366	0.4351	1.49	inf	4.679	0.6013	5.442	0.6035	-0.4049	0.3585	+	- = 0.11;+ = 0.89;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.54;yes = 0.46;	high	low = 0.0454545;medium = 0.227273;high = 0.5;very high = 0.227273;	low	low = 0.68;high = 0.32;	267.3	0	2	0	3	0	43.7	0	0	0	0	0
FC1=CC=C(C=C1)C2CCNCC2COC3=CC=C4OCOC4=C3	DB00715	DrugBank Approved 5.0.9	4	0	2.436	1.033	1.935	0.621	3.223	0.4351	2.333	0.6135	5.327	0.6013	5.947	0.5469	0.3733	0.3585	+	- = 0.28;+ = 0.72;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.4;yes = 0.6;	medium	low = 0.0416667;medium = 0.541667;high = 0.166667;very high = 0.25;	high	low = 0.16;high = 0.84;	329.4	0	1	0	4	0	39.72	0	0.1481	0	4	0
CCCC1=C2OC(=C[C](=O)C2=CC3=C1[N](CC)C(=C[C]3=O)C(O)=O)C(O)=O	DB00716	DrugBank Approved 5.0.9	4	0	1.795	1.033	4.362	0.621	2.22	0.4351	-0.816	inf	4.951	0.6013	3.741	0.7776	-1.185	inf	-	- = 0.95;+ = 0.05;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.39;yes = 0.61;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	high	low = 0.49;high = 0.51;	371.3	0	2	0	8	0	126.8	0	0.1724	0	5	0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C	DB00717	DrugBank Approved 5.0.9	4	0	1.915	1.033	1.915	1.033	2.97	0.4351	2.97	0.4351	4.81	0.6013	4.855	0.5173	-0.1535	0.3585	+	- = 0.09;+ = 0.91;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.87;yes = 0.13;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.62;high = 0.38;	298.4	0	1	0	2	0	37.3	0	0.04	0	1	0
CC(C)(C)C(=O)OCO[P](=O)(COCC[N]1C=NC2=C(N)N=CN=C12)OCOC(=O)C(C)(C)C	DB00718	DrugBank Approved 5.0.9	4	0	2.022	1.033	2.826	0.621	2.381	0.4351	2.125	inf	4.767	inf	5.02	0.9093	-0.8924	inf	-	- = 0.89;+ = 0.11;	+	- = 0.136364;+ = 0.863636;	yes	no = 0.18;yes = 0.82;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	low	low = 0.73;high = 0.27;	501.5	0	1	0	13	0	167	0	0.4286	0	15	0
CN1CCC(CC1)=C2C3=C(CCC4=CC=CN=C24)C=CC=C3	DB00719	DrugBank Approved 5.0.9	4	0	3.061	1.033	1.156	0.621	2.87	0.4351	1.933	0.5843	4.862	0.6013	5.791	0.4472	0.5532	0.3585	+	- = 0.22;+ = 0.78;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.49;yes = 0.51;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 0.85;high = 0.15;	290.4	0	0	0	2	0	16.13	0	0	0	0	0
O[P](O)(=O)C(Cl)(Cl)[P](O)(O)=O	DB00720	DrugBank Approved 5.0.9	4	0	5.335	1.033	4.624	inf	0.6589	0.4351	-2.022	inf	4.046	0.6013	2.802	0.9217	-0.8835	0.3585	-	- = 0.91;+ = 0.09;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.82;yes = 0.18;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 1;high = 0;	244.9	0	4	0	6	0	115.1	0	0.2	0	2	0
CCN(CC)CCOC(=O)C1=CC=C(N)C=C1	DB00721	DrugBank Approved 5.0.9	4	0	4.6	0.7036	2.027	0.621	2.14	0.4351	0.3	0.5843	3.941	0.6013	5.039	0.4237	0.05	0.3585	+	- = 0.32;+ = 0.68;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.74;yes = 0.26;	high	low = 0.0625;medium = 0.0625;high = 0.6875;very high = 0.1875;	low	low = 0.95;high = 0.05;	236.3	0	1	0	4	0	55.56	0	0.4118	0	7	0
NCCCCC(NC(CCC1=CC=CC=C1)C(O)=O)C(=O)N2CCCC2C(O)=O	DB00722	DrugBank Approved 5.0.9	4	0	3.528	1.033	4.366	inf	-3.011	0.6296	-3.4	0.5843	4.112	inf	2.559	0.902	-1.976	inf	-	- = 0.9;+ = 0.1;	-	- = 0.933333;+ = 0.0666667;	yes	no = 0.3;yes = 0.7;	medium	low = 0.249967;medium = 0.2501;high = 0.249967;very high = 0.249967;	low	low = 0.8;high = 0.2;	405.5	0	4	0	8	0	133	0	0.4333	0	13	0
COC1=CC(=C(OC)C=C1)C(O)C(C)N	DB00723	DrugBank Approved 5.0.9	4	0	4.802	0.7036	3.564	0.621	0.6253	0.4351	-0.9414	0.5843	4.039	0.6013	4.099	0.4635	-0.004106	0.3585	-	- = 0.58;+ = 0.42;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.78;yes = 0.22;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 1;high = 0;	211.3	0	2	0	4	0	64.71	0	0.2667	0	4	0
CC(C)C[N]1C=NC2=C(N)N=C3C=CC=CC3=C12	DB00724	DrugBank Approved 5.0.9	4	0	2.186	1.033	1.592	0.621	2.732	0.4351	1.764	0.5843	5.111	0.6013	5.362	0.527	-0.3379	0.3585	+	- = 0.24;+ = 0.76;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.42;yes = 0.58;	medium	low = 0.0416667;medium = 0.541667;high = 0.166667;very high = 0.25;	low	low = 0.64;high = 0.36;	240.3	0	1	0	4	0	56.73	0	0.1	0	2	0
	DB00725	DrugBank Approved 5.0.9	4	0																																				
CC(CN(C)C)CN1C2=C(CCC3=C1C=CC=C3)C=CC=C2	DB00726	DrugBank Approved 5.0.9	4	0	1.794	1.033	0.9944	0.621	4.652	0.4351	4.64	0.5843	4.746	0.6013	6.038	0.422	0.5456	0.3585	+	- = 0.1;+ = 0.9;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.87;yes = 0.13;	medium	low = 0.0416667;medium = 0.541667;high = 0.166667;very high = 0.25;	high	low = 0.28;high = 0.72;	294.4	0	0	0	2	0	6.48	0	0.1667	0	4	0
O[N](=O)OCC(CO[N](O)=O)O[N](O)=O	DB00727	DrugBank Approved 5.0.9	4	0	2.576	1.033	2.576	1.033	1.454	0.6296	1.454	0.6296	4.184	inf	3.89	0.9283	-0.8596	inf	-	- = 0.92;+ = 0.08;	-	- = 0.933333;+ = 0.0666667;	no	no = 0.77;yes = 0.23;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.99;high = 0.01;	230.1	0	3	0	12	0	139.6	0	0.5714	0	8	0
CC(=O)OC1C(C[C@H]2[C@@H]3CC[C@H]4CC(O)C(C[C@]4(C)[C@H]3CC[C@]12C)N5CCOCC5)[N]6(CCCC6)CC=C	DB00728	DrugBank Approved 5.0.9	4	0	3.211	1.033	2.673	inf	4.484	0.4351	2.249	inf	4.831	inf	6.205	0.8581	0.3119	inf	-	- = 0.53;+ = 0.47;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.43;yes = 0.57;	high	low = 0.249967;medium = 0.249967;high = 0.2501;very high = 0.249967;	low	low = 0.63;high = 0.37;	529.8	0	1	0	6	0	59	0	0.1395	0	6	0
	DB00729	DrugBank Approved 5.0.9	4	0																																				
[NH]1C2=C(C=CC=C2)N=C1C3=CSC=N3	DB00730	DrugBank Approved 5.0.9	4	0	3.502	0.7036	3.502	0.7036	2.518	0.4351	2.518	0.4351	4.388	0.6013	4.618	0.6057	-0.8565	0.3585	+	- = 0.09;+ = 0.91;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.37;yes = 0.63;	medium	low = 0.2;medium = 0.6;high = 0.166667;very high = 0.0333333;	low	low = 0.85;high = 0.15;	201.2	0	1	0	3	0	41.57	0	0.0625	0	1	0
CC(C)[C@@H]1CC[C@H](CC1)C(O)=N[C@H](CC2=CC=CC=C2)C(O)=O	DB00731	DrugBank Approved 5.0.9	4	0	1.338	0.7036	2.128	0.621	4.329	0.4351	0.423	inf	4.585	0.6013	4.113	0.6055	-0.8987	0.3585	+	- = 0.34;+ = 0.66;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.67;yes = 0.33;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	high	low = 0.45;high = 0.55;	317.4	0	2	0	4	0	69.89	0	0.25	0	6	0
	DB00732	DrugBank Approved 5.0.9	4	0																																				
C[N]1=CC=CC=C1\C=N\O	DB00733	DrugBank Approved 5.0.9	4	0	4.267	0.7036	4.267	0.7036	1.775	0.4351	1.775	0.4351	4.115	0.6013	4.205	0.469	-0.09085	0.3585	+	- = 0.03;+ = 0.97;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.95;yes = 0.05;	low	low = 0.545455;medium = 0.272727;high = 0.0909091;very high = 0.0909091;	low	low = 1;high = 0;	137.2	0	1	0	3	0	32.59	0	0.1	0	1	0
CC1=C(CCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)[C](=O)[N]5CCCCC5=N1	DB00734	DrugBank Approved 5.0.9	4	0	1.571	1.033	2.368	inf	3.988	0.4351	2.447	inf	4.376	0.6013	7.131	0.5617	-0.2087	0.3585	-	- = 0.84;+ = 0.16;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.25;yes = 0.75;	high	low = 0.0555556;medium = 0.222222;high = 0.666667;very high = 0.0555556;	high	low = 0.47;high = 0.53;	410.5	0	0	0	6	0	64.16	0	0.1176	0	4	0
CN(CC=CC1=CC=CC=C1)CC2=CC=CC3=C2C=CC=C3	DB00735	DrugBank Approved 5.0.9	4	0	1.63	1.033	0.8679	0.621	5.319	0.4351	3.429	0.5843	5.152	0.6013	6.412	0.4127	0.5424	0.3585	+	- = 0.11;+ = 0.89;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.41;yes = 0.59;	high	low = 0.1;medium = 0.2;high = 0.6;very high = 0.1;	high	low = 0.31;high = 0.69;	287.4	0	0	0	1	0	3.24	0	0.2083	0	5	0
COC1=CC2=C([NH]C(=N2)[S@@](=O)CC3=NC=C(C)C(=C3C)OC)C=C1	DB00736	DrugBank Approved 5.0.9	4	0	2.149	1.033	2.149	1.033	2.25	0.4351	2.25	0.4351	4.928	0.6013	4.635	0.5773	-0.82	0.3585	-	- = 0.9;+ = 0.1;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.64;yes = 0.36;	low	low = 0.4;medium = 0.2;high = 0.3;very high = 0.1;	high	low = 0.17;high = 0.83;	345.4	0	1	0	6	0	77.1	0	0.1923	0	5	0
CC1=CC=CC(=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(Cl)C=C4	DB00737	DrugBank Approved 5.0.9	4	0	1.735	1.033	1.132	0.621	5.757	0.4351	4.339	inf	5.361	0.6013	7.193	0.4504	1.01	0.3585	+	- = 0.31;+ = 0.69;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.09;yes = 0.91;	medium	low = 0.0416667;medium = 0.541667;high = 0.166667;very high = 0.25;	high	low = 0.22;high = 0.78;	391	0	0	0	2	0	6.48	0	0.1613	0	5	0
NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1	DB00738	DrugBank Approved 5.0.9	4	0	1.761	0.7036	2.955	inf	2.819	0.4351	-0.19	inf	5.047	0.6013	4.466	0.7727	-0.7919	inf	-	- = 0.97;+ = 0.03;	+	- = 0.4999;+ = 0.5001;	yes	no = 0.35;yes = 0.65;	high	low = 0.0625;medium = 0.0625;high = 0.6875;very high = 0.1875;	low	low = 0.85;high = 0.15;	340.4	0	4	0	6	0	118.2	0	0.3846	0	10	0
CC1(C)NC(C(=O)N1C2[C@H]3SC(C)(C)C(N3C2=O)C(O)=O)C4=CC=CC=C4	DB00739	DrugBank Approved 5.0.9	4	0	2.914	1.033	3.051	inf	0.9501	0.6296	-1.49	inf	4.899	inf	2.709	0.8159	-1.576	0.3585	-	- = 0.76;+ = 0.24;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.08;yes = 0.92;	medium	low = 0.249967;medium = 0.2501;high = 0.249967;very high = 0.249967;	low	low = 0.89;high = 0.11;	389.5	0	2	0	7	0	89.95	0	0.1	0	3	0
NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2	DB00740	DrugBank Approved 5.0.9	4	0	3.268	0.7036	2.522	0.621	2.897	0.4351	2.978	0.5843	4.262	0.6013	5	0.5477	-0.3671	0.3585	+	- = 0.25;+ = 0.75;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.68;yes = 0.32;	high	low = 0.0769231;medium = 0.230769;high = 0.538462;very high = 0.153846;	high	low = 0.34;high = 0.66;	234.2	0	1	0	3	0	48.14	0	0.125	0	2	0
C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(O)[C@H]23	DB00741	DrugBank Approved 5.0.9	4	0	2.716	1.033	2.716	1.033	1.61	0.4351	1.61	0.4351	4.511	0.6013	4.531	0.6319	-1.077	0.3585	-	- = 0.85;+ = 0.15;	+	- = 0.0371353;+ = 0.962865;	yes	no = 0.49;yes = 0.51;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.92;high = 0.08;	362.5	0	3	0	5	0	94.83	0	0.06897	0	2	0
OCC(O)C(O)C(O)C(O)CO	DB00742	DrugBank Approved 5.0.9	4	0	6.07	1.033	6.07	1.033	-3.099	0.6296	-3.099	0.6296	3.953	inf	3.543	0.8919	-1.6	inf	-	- = 0.9;+ = 0.1;	-	- = 0.894737;+ = 0.105263;	no	no = 0.76;yes = 0.24;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.99;high = 0.01;	182.2	0	6	0	6	0	121.4	0	0.4545	0	5	0
	DB00743	DrugBank Approved 5.0.9	4	0																																				
CC(N(O)C(N)=O)C1=CC2=C(S1)C=CC=C2	DB00744	DrugBank Approved 5.0.9	4	0	3.214	1.033	3.214	1.033	2.165	0.4351	2.165	0.4351	3.984	0.6013	4.689	0.5669	-0.91	0.3585	+	- = 0.41;+ = 0.59;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.81;yes = 0.19;	high	low = 0.133333;medium = 0.2;high = 0.6;very high = 0.0666667;	high	low = 0.24;high = 0.76;	236.3	0	2	0	4	0	66.56	0	0.1765	0	3	0
NC(=O)C[S](=O)C(C1=CC=CC=C1)C2=CC=CC=C2	DB00745	DrugBank Approved 5.0.9	4	0	3.377	1.033	3.377	1.033	1.615	0.4351	1.615	0.4351	4.66	0.6013	4.164	0.4986	-0.1992	0.3585	+	- = 0.35;+ = 0.65;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.84;yes = 0.16;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.83;high = 0.17;	273.4	0	1	0	3	0	60.16	0	0.25	0	5	0
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN	DB00746	DrugBank Approved 5.0.9	4	0	4.33	1.033	4.339	inf	0.3538	0.6296	-0.1429	inf	4.557	inf	3.977	1.494	-1.556	inf	-	- = 0.9;+ = 0.1;	-	- = 0.5001;+ = 0.4999;	yes	no = 0.28;yes = 0.72;	low	low = 0.2501;medium = 0.249967;high = 0.249967;very high = 0.249967;	low	low = 0.55;high = 0.45;	560.7	0	6	0	14	0	205.8	0	0.7368	0	28	0
CN1C2CC(CC1C3OC23)OC(=O)C(CO)C4=CC=CC=C4	DB00747	DrugBank Approved 5.0.9	4	0	4.412	0.7036	2.588	0.621	1.813	0.4351	-0.1448	inf	4.499	0.6013	4.737	0.4192	0.23	0.3585	-	- = 0.58;+ = 0.42;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.82;yes = 0.18;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.89;high = 0.11;	303.4	0	1	0	5	0	62.3	0	0.2	0	5	0
CN(C)CCOC(C1=CC=C(Cl)C=C1)C2=NC=CC=C2	DB00748	DrugBank Approved 5.0.9	4	0	3.093	0.7036	1.667	0.621	3.151	0.4351	1.636	0.5843	4.818	0.6013	5.472	0.3601	0.7297	0.3585	+	- = 0.05;+ = 0.95;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.76;yes = 0.24;	medium	low = 0.0416667;medium = 0.541667;high = 0.166667;very high = 0.25;	low	low = 0.66;high = 0.34;	290.8	0	0	0	3	0	25.36	0	0.2857	0	6	0
CCC1=CC=CC2=C1[NH]C3=C2CCOC3(CC)CC(O)=O	DB00749	DrugBank Approved 5.0.9	4	0	2.487	0.7036	1.65	0.621	3.718	0.4351	0.663	0.6135	4.953	0.6013	3.949	0.5284	-1.453	0.3585	+	- = 0.43;+ = 0.57;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.54;yes = 0.46;	high	low = 0.0769231;medium = 0.230769;high = 0.538462;very high = 0.153846;	high	low = 0.16;high = 0.84;	287.4	0	2	0	4	0	62.32	0	0.1739	0	4	0
CCCNC(C)C(=O)NC1=C(C)C=CC=C1	DB00750	DrugBank Approved 5.0.9	4	0	3.579	0.7036	2.035	0.621	2.11	0.4351	1.1	0.5843	3.899	0.6013	4.129	0.3891	0.1051	0.3585	+	- = 0.13;+ = 0.87;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.76;yes = 0.24;	high	low = 0.133333;medium = 0.2;high = 0.6;very high = 0.0666667;	low	low = 0.94;high = 0.06;	220.3	0	2	0	3	0	41.13	0	0.375	0	6	0
NC1=NCC2N1C3=C(CC4=C2C=CC=C4)C=CC=C3	DB00751	DrugBank Approved 5.0.9	4	0	2.472	0.7036	1.418	inf	3.51	0.4351	-0.05924	0.6135	4.891	0.6013	4.219	0.6567	-0.01299	0.3585	+	- = 0.32;+ = 0.68;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.56;yes = 0.44;	medium	low = 0.0416667;medium = 0.541667;high = 0.166667;very high = 0.25;	low	low = 0.75;high = 0.25;	249.3	0	1	0	3	0	41.62	0	0	0	0	0
NC1CC1C2=CC=CC=C2	DB00752	DrugBank Approved 5.0.9	4	0	5.278	0.7036	2.479	0.621	1.518	0.4351	-0.5547	0.5843	4.225	0.6013	4.148	0.4036	-0.545	0.3585	+	- = 0.2;+ = 0.8;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.7;yes = 0.3;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.97;high = 0.03;	133.2	0	1	0	1	0	26.02	0	0.09091	0	1	0
FC(F)OC(Cl)C(F)(F)F	DB00753	DrugBank Approved 5.0.9	4	0	4.279	0.7036	4.279	0.7036	2.378	0.4351	2.378	0.4351	4.536	0.6013	4.638	0.564	0.4199	0.3585	+	- = 0.21;+ = 0.79;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.93;yes = 0.07;	medium	low = 0.0588235;medium = 0.647059;high = 0.235294;very high = 0.0588235;	low	low = 0.99;high = 0.01;	184.5	0	0	0	1	0	9.23	0	0.3333	0	3	0
CCN1C(=O)NC(C1=O)C2=CC=CC=C2	DB00754	DrugBank Approved 5.0.9	4	0	3.254	1.033	3.254	1.033	1.151	0.4351	1.151	0.4351	3.923	0.6013	3.673	0.537	-0.5662	0.3585	+	- = 0.21;+ = 0.79;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.88;yes = 0.12;	medium	low = 0.230769;medium = 0.538462;high = 0.153846;very high = 0.0769231;	low	low = 0.96;high = 0.04;	204.2	0	1	0	4	0	49.41	0	0.125	0	2	0
CC1=C(C=CC(C)=CC=CC(C)=CC(O)=O)C(C)(C)CCC1	DB00755	DrugBank Approved 5.0.9	4	0	2.208	1.033	2.149	0.621	4.594	0.4351	0.8967	inf	4.84	inf	4.733	0.958	-0.494	inf	+	- = 0.21;+ = 0.79;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.69;yes = 0.31;	very high	low = 0.125;medium = 0.125;high = 0.125;very high = 0.625;	high	low = 0.27;high = 0.73;	300.4	0	1	0	2	0	37.3	0	0.2273	0	5	0
OC1=C(CC2=C(O)C(=CC(=C2Cl)Cl)Cl)C(=C(Cl)C=C1Cl)Cl	DB00756	DrugBank Approved 5.0.9	4	0	1.943	1.033	1.943	1.033	5.77	0.6296	5.77	0.6296	5.814	0.6013	4.893	1.088	-0.4801	inf	+	- = 0.15;+ = 0.85;	+	- = 0.4999;+ = 0.5001;	no	no = 0.73;yes = 0.27;	high	low = 0.1;medium = 0.2;high = 0.6;very high = 0.1;	high	low = 0.4;high = 0.6;	406.9	0	2	0	2	0	40.46	0	0.09091	0	2	0
O=C1CN2[C@@H]3CC(C[C@H]2CC1C3)OC(=O)C4=C[NH]C5=C4C=CC=C5	DB00757	DrugBank Approved 5.0.9	4	0	2.57	1.033	2.518	0.621	2.608	0.4351	0.9294	inf	4.671	inf	4.984	0.4275	0.3402	0.3585	-	- = 0.65;+ = 0.35;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.54;yes = 0.46;	very high	low = 0.125;medium = 0.125;high = 0.1865;very high = 0.5625;	low	low = 0.86;high = 0.14;	324.4	0	1	0	5	0	62.4	0	0.1071	0	3	0
COC(=O)[C@@H](N1CCC2=C(C1)C=CS2)C3=C(Cl)C=CC=C3	DB00758	DrugBank Approved 5.0.9	4	0	2.027	0.7036	1.232	0.621	3.861	0.4351	2.529	0.5843	4.812	0.6013	5.383	0.4482	0.1675	0.3585	+	- = 0.27;+ = 0.73;	+	- = 0.0371353;+ = 0.962865;	no	no = 0.8;yes = 0.2;	medium	low = 0.0416667;medium = 0.541667;high = 0.166667;very high = 0.25;	high	low = 0.25;high = 0.75;	321.8	0	0	0	3	0	29.54	0	0.1739	0	4	0
CN(C)C1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(N)=O)C(=O)C4=C(C=CC=C4O)[C@@]3(C)O	DB00759	DrugBank Approved 5.0.9	4	0	2.886	1.033	3.877	inf	-1.47	0.4351	-0.6525	inf	4.751	inf	2.396	0.947	-1.332	inf	-	- = 0.81;+ = 0.19;	-	- = 0.777778;+ = 0.222222;	yes	no = 0.01;yes = 0.99;	low	low = 0.782609;medium = 0.130435;high = 0.0434783;very high = 0.0434783;	low	low = 0.98;high = 0.02;	444.4	0	6	0	10	0	181.6	0	0.05714	0	2	0
